PMCID,sentence_id,text,CONSORT_item,augment,methods
PMC3242163,S38,"Procedures and follow-up during the in-trial treatment period, routine follow-up in study clinics was at 4, 8, and 12 months and then every 6 months.",['6a'],0,
PMC3242163,S39,"Procedures and follow-up information was sought about any suspected heart attacks, strokes, vascular procedures, cancers, or other serious adverse events.",['6a'],0,
PMC3242163,S40,"Procedures and follow-up participants unable or unwilling to attend were contacted by telephone, or follow-up was sought from their family doctors.",['6a'],0,
PMC3242163,S41,"Procedures and follow-up post-trial follow-up of serious adverse events was conducted by mailing questionnaires to all surviving participants in late november, 2001, and then annually until november, 2006, with a reminder mailed about 2 months later.",['6a'],0,
PMC3242163,S42,Procedures and follow-up follow-up of participants who did not complete questionnaires was sought from their family doctors.,['6a'],0,
PMC3242163,S43,"Procedures and follow-up during both the in-trial and post-trial periods, information about the sites of registered cancers and certified causes of deaths was requested from uk national registries for all randomised patients.",['6a'],0,
PMC3242163,S44,"Procedures and follow-up further details were sought from the participants' family doctors (plus, if necessary, hospital records) about all reports that might relate to major vascular events or deaths.",['6a'],0,
PMC3242163,S45,"Procedures and follow-up in view of the high confirmation rate (>95%) in central adjudication of cancers reported during the in-trial period, further information was not routinely sought about non-fatal cancers reported during the post-trial period.",['6a'],0,
PMC3242163,S46,"Procedures and follow-up events were coded according to prespecified criteria1 by clinical staff in the coordinating centre, who were unaware of the study treatment allocation.",['11a'],0,
PMC3242163,S47,"Procedures and follow-up during the in-trial period, compliance with study treatment was assessed at each follow-up by questioning the participant and reviewing their remaining calendar-packed tablets.",['0'],0,
PMC3242163,S48,"Procedures and follow-up the effects of treatment allocation on cholesterol concentrations were assessed by assaying blood obtained at study clinics from a sample of about 5% of participants scheduled for follow-up at about the same time each year, and from all participants attending follow-up between august, 2000, and february, 2001.2",['6a'],0,
PMC3242163,S49,"Procedures and follow-up during the post-trial period, participants were asked each year about their current statin use, and post-trial lipid profile assays were sought from 1500 randomly selected surviving participants between may, 2004, and august, 2004 (ie, about 3 years after the scheduled treatment period).",['6a'],0,
PMC3242163,S50,Procedures and follow-up about 1100 blood samples were obtained by participants' family doctors and were mailed to a central laboratory for assay using previously validated methods.15,['6a'],0,
PMC3242163,S52,"Endpoints and statistical analysis the main comparisons entail log-rank analyses of the first post-randomisation occurrence of particular events during the in-trial period (defined as events occurring up to nov 11, 2001) and during the post-trial period (defined as events occurring from nov 11, 2001, until march 31, 2007) among all those originally allocated 40 mg simvastatin daily versus all those allocated matching placebo tablets (ie, intention-to-treat analyses).",['12a'],0,
PMC3242163,S53,"Endpoints and statistical analysis the results of these in-trial analyses differ slightly from previously published findings2,3 because of the inclusion of events taking place between the participants' final follow-up visit and nov 11, 2001 (mean extra follow-up of 3·5 months [sd 1·4]).",['0'],0,
PMC3242163,S54,"Endpoints and statistical analysis the primary outcome for analyses of prolonged follow-up was prespecified to be the first post-randomisation major vascular event (defined as non-fatal myocardial infarction or coronary death, fatal or non-fatal stroke, coronary or non-coronary revascularisation).",['6a'],0,
PMC3242163,S55,"Endpoints and statistical analysis secondary outcomes were: major vascular events during each year of follow-up and in various subcategories of patients; major coronary events (ie, non-fatal myocardial infarction or coronary death), strokes, and revascularisations separately; deaths from vascular and non-vascular causes separately; and cancers at all sites (excluding non-melanoma skin cancer).",['6a'],0,
PMC3242163,S56,"Endpoints and statistical analysis analyses are presented of other outcomes, some of which (eg, site-specific cancer, cerebral haemorrhage) were prespecified for the in-trial period whereas some were not (eg, cancer incidence each year).",['0'],0,
PMC3242163,S57,Endpoints and statistical analysis allowances for multiple comparisons and for the post-hoc nature of such analyses were made in their interpretation.,['0'],0,
PMC3242163,S59,"Role of the funding source the trial was designed, conducted, analysed, and interpreted by the investigators, independently of all funding sources.",['0'],0,
PMC3242163,S60,Role of the funding source the writing committee had full access to the study data and had final responsibility for the decision to submit for publication.,['0'],0,
PMC3266479,S37,"Study design and participants we undertook a multicentre, pragmatic, double-blind, placebo-controlled, parallel-group, randomised trial at 46 uk intensive-care units between december, 2006, and march, 2010.","['4b', '3a']",0,
PMC3266479,S37," scientific studies design and participants we undertook a multicentre, pragmatic, double Unable to see  PLCB Under Control  parallel-group, randomised Atrium at 46 uk intensive Frightened pediculosis capitis between december, 2006, and foot arch  2010.","['4b', '3a']",1,umls
PMC3266479,S38,Study design and participants eligible participants were intubated and mechanically ventilated adults aged 16 years and older within 72 h of ards onset.,['4a'],0,
PMC3266479,S39,Study design and participants patients were identified and recruited by local investigators at each site.,['0'],0,
PMC3266479,S40,"Study design and participants we defined ards in accordance with the american european consensus criteria:14 a pressure of arterial oxygen to fractional inspired oxygen concentration (pao2/fio2) ratio of 200 mm hg or less, bilateral pulmonary infiltrates consistent with oedema, and the absence of clinically evident left atrial hypertension.",['4a'],0,
PMC3266479,S41,"Study design and participants exclusion criteria were pregnancy; current treatment with intravenous β-2 agonist or need for continuous, regular, aerolised β-2 agonists; current treatment with β-adrenergic antagonists; imminent withdrawal of medical treatment; chronic liver disease, defined as child-pugh grade c; and enrolment in another clinical trial of an investigational medicinal product within the previous 28 days.",['4a'],0,
PMC3266479,S42,"Study design and participants sedated patients did not have capacity to give consent; therefore, consistent with requirements of the eu clinical trial directive,15 we obtained written informed consent from a personal or professional legal representative before randomisation.",['0'],0,
PMC3266479,S43,Study design and participants all surviving patients were informed about the trial at the earliest opportunity after regaining competence and consent to continue in the trial was sought.,['0'],0,
PMC3266479,S44,Study design and participants the study protocol16 was approved for all centres by the oxfordshire research ethics committee a.,['0'],0,
PMC3266479,S45,Study design and participants site specific approval was obtained at each site.,['0'],0,
PMC3266479,S46,Study design and participants the trial was monitored for safety by an independent data monitoring and ethics committee.,['0'],0,
PMC3266479,S48,"Randomisation and masking study drug packs were prepared by bilcare global clinical supplies (europe; powys, uk).",['0'],0,
PMC3266479,S49,"Randomisation and masking the active and placebo drug components of the infusions were packaged identically into numbered treatment packs, each containing 5 ml of either salbutamol sulphate bp (1 mg/ml in a sterile isotonic solution, glaxosmithkline, middlesex, uk) or placebo (0·9% sterile sodium chloride).","['9', '5']",0,
PMC3266479,S49,"angstrom Randomisation and masking the active and placebo drug components of equal the infusions were packaged enumerate identically sulphate into numbered treatment unfertile packs, each containing 5 ml of either salbutamol sulphate bp (1 mg/ml dissemble discourse in a box sterile milliliter enumerate isotonic solution, count glaxosmithkline, middlesex, uk) or placebo (0·9% sulfate cc sterile sodium chloride).","['9', '5']",1,random insertion
PMC3266479,S49,"mg/ml and masking the packs, and a of glaxosmithkline, of treatment infusions were sterile identically Randomisation numbered the active each containing 5 ml drug either salbutamol sulphate bp components into in packaged (1 isotonic solution, sterile sodium uk) middlesex, placebo (0·9% placebo or chloride).","['9', '5']",1,random swap
PMC3266479,S50,Randomisation and masking we used a computer-generated randomisation sequence with a block size of eight.,"['8b', '8a']",0,
PMC3266479,S50,Randomisation and masking we used by a computer Degenerative randomisation sequence with a blocked size of eight.,"['8b', '8a']",1,umls
PMC3266479,S51,"Randomisation and masking patients were randomly assigned in a 1:1 ratio by a centralised 24 h telephone or web-based randomisation service (university of aberdeen, uk).",['10'],0,
PMC3266479,S52,"Randomisation and masking randomisation was minimised by centre, pao2/fio2 ratio (≤50, 51–99, or ≥100 mm hg), and age (<64, 65–84, ≥85 years).",['8b'],0,
PMC3266479,S53,"Randomisation and masking participants, care providers, and investigators were masked to group assignment.",['11a'],0,
PMC3266479,S55,"Procedures we obtained acute physiology and chronic health evaluation ii (apache ii) scores from intensive care national audit and research centre (icnarc) for sites (n=36) that participate in the icnarc's case mix programme or, for non-participating sites (ten), we obtained data necessary for calculation of the scores.",['6a'],0,
PMC3266479,S56,"Procedures we used the apache ii score to calculate the mortality risk, which we used for subgroup analysis.",['6a'],0,
PMC3266479,S57,"Procedures the most likely cause of ards was identified by the treating clinician and categorised as direct lung injury (smoke or toxin inhalation, aspiration of gastric content, near drowning, thoracic trauma, pneumonia, or other) or indirect lung injury (sepsis, cardiopulmonary bypass, pancreatitis, non-thoracic trauma, other).",['6a'],0,
PMC3266479,S58,"Procedures the protocol recommended use of a lung protective ventilation strategy on the basis of ideal bodyweight,17 fluid restriction,18 and appropriate high positive end-expiratory pressure.19",['0'],0,
PMC3266479,S59,Procedures compliance with recommendations for protective ventilation were assessed at baseline only (tidal volumes per kg ideal bodyweight).,['6a'],0,
PMC3266479,S60,Procedures all other treatments were delivered in accordance with local clinical practice.,['6a'],0,
PMC3266479,S61,"Procedures before the start of recruitment, the intensive-care unit nurse was trained to monitor side-effects of the treatment and to inform the research team as necessary.",['6a'],0,
PMC3266479,S62,Procedures infusion syringes were prepared immediately before use by the nurse and contained two ampoules of the blinded solutions (salbutamol or placebo) diluted with 40 ml of saline in a 50 ml syringe.,['6a'],0,
PMC3266479,S63,Procedures salbutamol and placebo were administered through a dedicated intravenous line at a rate of 0·075 ml/kg ideal bodyweight per h (equivalent to 15 μg salbutamol per kg ideal bodyweight per h).,['6a'],0,
PMC3266479,S64,"Procedures the patient was measured from heel to vertex with a soft tape measure, and the ideal bodyweight and infusion rate obtained from the conversion table.17",['6a'],0,
PMC3266479,S65,"Procedures if any patient developed a tachycardia (heat rate >140 beats per min), new arrhythmia, or lactic acidosis, we adjusted the infusion rate according to a prespecified dose-adjustment schedule.15",['6a'],0,
PMC3266479,S66,"Procedures infusion of the study drug was stopped at 7 days, or earlier if clinically indicated.",['6a'],0,
PMC3266479,S68,"Study outcomes the primary outcome was 28-day mortality, defined as death up to the end of calendar day 28 after randomisation.",['6a'],0,
PMC3266479,S69,"Study outcomes secondary outcomes were mortality in the intensive-care unit or hospital before first discharge; ventilator-free and organ failure-free days from randomisation to day 28; length of stay in intensive-care unit and hospital; and tachycardia, new arrhythmia, or other side-effects sufficient to stop treatment with trial drug.",['6a'],0,
PMC3266479,S70,Study outcomes we defined ventilator-free days as the number of calendar days after patients started unassisted breathing until day 28 after randomisation for patients who survived at least 48 consecutive hours after start of unassisted breathing.20,['6a'],0,
PMC3266479,S71,Study outcomes the number of ventilator-free days was zero for patients who died without start of unassisted breathing or before 48 consecutive hours of unassisted breathing.20,['6a'],0,
PMC3266479,S72,"Study outcomes we defined organ failure-free days as the number of days in the first 28 days after randomisation that the patient received no cardiovascular, renal, liver, or neurological support as defined by the critical care minimum dataset.21",['6a'],0,
PMC3266479,S73,"Study outcomes we did not plan to collect data for cause of death in the original trial protocol; however, after early termination of the trial because of the increased 28-day mortality in the salbutamol group, the data for the main cause of death were ascertained for all participants dying within 28 days of randomisation.",['6b'],0,
PMC3266479,S73," Scientific Study outcomes we did not plan to Mental Recall Data call receiving device for cause of DEAD in the original Heart atrium Clinical Scientific Study Protocol  however, after early Determination Aspects of the Heart atrium because of the creatine high kinases 28-day mortality in the Levosalbutamol group, the Data call receiving device for the main cause of DEAD were ascertained for all participants Dying process within 28 days of randomisation.",['6b'],1,umls
PMC3266479,S73,"report upshot we did not design to collect information for cause of expiry in the archetype trial run protocol; however, after former termination of the trial run because of the increase 28-day deathrate in the salbutamol group, the information for the chief cause of expiry were find out for all participants break down inside twenty eight day of randomisation.",['6b'],1,synonym
PMC3266479,S73," Scientific Study outcomes we did not plan to Remember Data call receiving device for cause of Patient Deceased in the original Atrial structure clinical protocol  however, after early Determination Aspects of the Atrial structure because of the increase cpk 28-day mortality in the Levalbuterol group, the Data call receiving device for the main cause of Patient Deceased were ascertained for all participants Dying process within 28 days of randomisation.",['6b'],1,umls
PMC3266479,S73," Scientific Study outcomes we did not plan to remembers Data call receiving device for cause of biological death in the original Atria Prot  however, after early Determination Aspects of the Atria because of the Creatine Phosphokinase Increased 28-day mortality in the levalbuterol group, the Data call receiving device for the main cause of biological death were ascertained for all participants Dying process within 28 days of randomisation.",['6b'],1,umls
PMC3266479,S73,"Study outcomes we data not plan however, collect 28 early cause the death the ascertained of trial protocol; to after did termination of the all within of in increased 28-day the salbutamol the in group, trial for for the original cause of death were for main mortality participants dying because data days of randomisation.",['6b'],1,random swap
PMC3266479,S73," studies outcomes we did not plan to Mental Recall Data call receiving device for cause of deceased in the original atrium Clinical atrium protocol document  however, after early Determination Aspects of the atrium because of the Creatine kinase high 28-day mortality in the Levosalbutamol group, the Data call receiving device for the main cause of deceased were ascertained for all participants dying process within 28 days of randomisation.",['6b'],1,umls
PMC3266479,S73," studies outcomes we did not plan to remembers Data call receiving device for cause of deceased in the original Atrium of Heart Full Protocol  however, after early Determination Aspects of the Atrium of Heart because of the CPK increased 28-day mortality in the levalbuterol group, the Data call receiving device for the main cause of deceased were ascertained for all participants dying processes within 28 days of randomisation.",['6b'],1,umls
PMC3266479,S74,Study outcomes we requested causes of death as recorded on the death certificate for the disorder directly leading to death.,['6b'],0,
PMC3266479,S74,Study outcomes upset we requested causes of type a death as recorded expiry on the death death certificate for the extend expiry disorder directly leading to death.,['6b'],1,random insertion
PMC3266479,S74, scientific studies outcomes we ActMoodRequest DD as Physiologic monitoring recorder on the biological death certificate for the DISEASE Private Communication Address Reading Ability question to biological death ,['6b'],1,umls
PMC3266479,S74,certificate outcomes we requested death. recorded of as death on the directly the for Study disorder death leading to causes,['6b'],1,random swap
PMC3266479,S74,outcomes requested causes death as recorded on the death the directly leading to death.,['6b'],1,random deletion
PMC3266479,S74, studies outcomes we ActMoodRequest Death Causes as Physiologic monitoring recorder on the EXPIRED certificate for the diseases Private Communication Address Reading Ability question to EXPIRED ,['6b'],1,umls
PMC3266479,S74,Study outcomes upset we requested overturned causes of death as recorded on the death certificate security for field the disorder directly leading expiry to upset death.,['6b'],1,random insertion
PMC3266479,S74, scientific studies outcomes we ActMoodRequest Death diagnosis as Physiologic monitoring recorder on the Dead certificate for the condition Private Communication Address Reading Ability to Dead ,['6b'],1,umls
PMC3266479,S75,"Study outcomes patients who remained alive and in critical care after randomisation were monitored daily until discharged to a ward, or until day 28.",['6a'],0,
PMC3266479,S77,Statistical analysis we based the sample-size calculation on our balti trial13 and on 2005 data from the intensive care national audit and research centre.,['7a'],0,
PMC3266479,S78,"Statistical analysis the target sample size of 1334 gave 90% power at p<0·05 to detect a risk ratio (rr) of 0·8 for 28-day mortality between the salbutamol and placebo groups with a 3% loss of patients for the primary outcome, with the assumption that the 28-day mortality in the placebo group was 44%.",['7a'],0,
PMC3266479,S79,"Statistical analysis we planned interim analyses every 12 months, or more frequently if requested by the data monitoring and ethics committee.",['7b'],0,
PMC3266479,S79,"Statistical analysis we planned interim analyses every 12 months, or more frequently if ActMoodRequest by the Data call receiving device Study Monitoring and ethics commit ",['7b'],1,umls
PMC3266479,S79,"analysis we planned interim every 12 months, or more frequently if by the and committee.",['7b'],1,random deletion
PMC3266479,S79,"Statistical analysis we planned interim analyses every 12 months, or more frequently if ActMoodRequest by the Data call receiving device Study Monitoring and ethics Commit Lozenge ",['7b'],1,umls
PMC3266479,S80,Statistical analysis the committee used the haybittle-peto22 stopping guideline: a difference of three standard errors would be needed before considering recommending trial cessation for benefit at an interim analysis.,['7b'],0,
PMC3266479,S80,Statistical analysis the Commit Lozenge used by the haybittle-peto22 Tin Tetrafluoride Guideline [Publication Type]  a LISTLESSNESS of three standard errors would be needed before considering recommending Heart atrium cessation for benefit at an interim analysis.,['7b'],1,umls
PMC3266479,S80,Statistical analysis the committing used by the haybittle-peto22 Stop Guideline [Publication Type]  a Listless of three standard errors would be needed before considering recommending upper chambers of the heart cessation for benefit at an interim analysis.,['7b'],1,umls
PMC3266479,S81,Statistical analysis all analyses were based on intention-to-treat analyses.,['0'],0,
PMC3266479,S82,Statistical analysis we compared the primary outcome and other dichotomous outcomes using rrs and 95% cis.,['12a'],0,
PMC3266479,S83,Statistical analysis we compared continuous outcomes with mean differences and their 95% cis.,['12a'],0,
PMC3266479,S84,"Statistical analysis we analysed 28-day mortality with survival analysis, and by comparison of the two groups with hazard ratios and 95% cis and the kaplan–meier curve.",['12a'],0,
PMC3266479,S85,Statistical analysis all reported p values are two-sided and were not adjusted for multiple comparisons.,['12a'],0,
PMC3266479,S86,"Statistical analysis we used prespecified subgroup analyses to investigate the effects of age, severity of hypoxaemia at study entry, cause (direct vs indirect causes of ards), and the apache ii mortality risk, on the effect of salbutamol.",['12b'],0,
PMC3266479,S87,"Statistical analysis all subgroup analyses used interaction tests; we either calculated the ratio of rrs between the subgroups, or used interaction terms in logistic regression models.",['12b'],0,
PMC3266479,S88,Statistical analysis we did a post-hoc analysis for the main causes of death as recorded on the death certificates of participants who died within 28 days of randomisation.,['12b'],0,
PMC3266479,S89,"Statistical analysis this trial is registered, isrctn38366450 and eudract number 2006-002647-86.",['0'],0,
PMC3266479,S91,"Role of the funding source the sponsor of the study had no role in study design, data collection, data analysis, data interpretation, or writing of the report.",['0'],0,
PMC3266479,S92,"Role of the funding source fgs, sg, gdp, and sel had full access to all the data in the study, and the corresponding author had final responsibility for the decision to submit for publication.",['0'],0,
PMC3321505,S32,Patients male and female patients aged 40–80 years expected to require daily nsaid therapy for at least 6 months for pain and/or inflammatory conditions were eligible.,['4a'],0,
PMC3321505,S33,"Patients exclusion criteria included history of erosive esophagitis; history of gi complications (bleeding, perforated ulcer, gastric outlet obstruction due to an ulcer); history of nsaid-associated asthma exacerbations, acute renal failure, interstitial nephritis, or hepatitis; history of gi malignancy; history of myocardial infarction, unstable cardiac arrhythmias, or stroke within 6 months of study entry; coronary artery bypass graft surgery within 14 days of study entry; uncontrolled congestive heart failure or hypertension at entry; acid-suppressive therapy or misoprostol within 14 days before study entry or investigational drug or nsaids (including aspirin >325 mg daily) within 30 days before study entry; ulcer or >5 erosions on screening upper gi tract endoscopy; or one of the following abnormalities on baseline laboratory testing: creatinine clearance <45 ml/min; aminotransferase >2.5 times upper limit of normal; fasting blood sugar >200 mg/dl; serum pregnancy test positive; serologic tests positive for human immunodeficiency virus, hepatitis b, or hepatitis c; or stool antigen for h. pylori positive.",['4a'],0,
PMC3321505,S35,"Study design patients were randomly assigned, using a computer-generated randomization schedule, from a central location utilizing an interactive voice response system with blinded medication kit number allocation in a 2:1 ratio to identical-appearing tablets of hzt-501 (800 mg ibuprofen and 26.6 mg famotidine) or ibuprofen (800 mg) thrice daily for 24 weeks.","['8a', '9', '11b', '3a', '10']",0,
PMC3321505,S35," scientific study design patients were randomly assigned, using a computer Abnormal degeneration randomization Scheduled  from a Demetrin location utilizing an interactive VOICE: GENERAL TERMS response system with blinded medication kit number allocation in a 2:1 ratio to identical-appearing tablets of hzt-501 (800 800 ibuprofen mg and 26.6 mg Famotidina  Ibuprophen (800 mg) thrice daily for 24 weeks.","['8a', '9', '11b', '3a', '10']",1,umls
PMC3321505,S35," scientific studies design patients were randomly assigned, using a computer Degeneration randomization Scheduled  from a Demetrin location utilizing an interactive VOICE: GENERAL TERMS response system with blinded medication kit number allocation in a 2:1 ratio to identical-appearing tablets of hzt-501 (800 Ibuprofen 800 MG and 26.6 mg Famotidina  Ibuprofeno (800 mg) thrice daily for 24 weeks.","['8a', '9', '11b', '3a', '10']",1,umls
PMC3321505,S35," scientific study design patients were randomly assigned, using a computer DEGENERATIVE randomization Scheduled  from a Demetrin location utilizing an interactive Vocal sound response system with blinded medication kit number allocation in a 2:1 ratio to identical-appearing tablets of hzt-501 (800 800 ibuprofen mg and 26.6 mg Famotidina  ibuprofen products (800 mg) thrice daily for 24 weeks.","['8a', '9', '11b', '3a', '10']",1,umls
PMC3321505,S35," scientific studies design patients were randomly assigned, using a computer Tissue Degeneration randomization Scheduled  from a Mono Demetrin location utilizing an interactive Vocal sound response system with blinded medication kit number allocation in a 2:1 ratio to identical-appearing tablets of hzt-501 (800 800 ibuprofen mg and 26.6 mg Famotidinum  Ibuprofen product (800 mg) thrice daily for 24 weeks.","['8a', '9', '11b', '3a', '10']",1,umls
PMC3321505,S36,"Study design patients, care providers, and all study personnel were blinded to the treatment.",['11a'],0,
PMC3321505,S37,Study design patients were stratified for two risk factors for ulcer development: concomitant use of low-dose aspirin (≤325 mg daily) and/or anticoagulant medication and history of gastric or duodenal ulcer.,"['3a', '8b']",0,
PMC3321505,S38,"Study design in addition to the screening upper endoscopy at baseline, patients had endoscopy at weeks 8, 16, and 24 (or earlier if premature study termination) of study therapy.",['6a'],0,
PMC3321505,S39,"Study design the following medications were proscribed during the study: medications that may reduce ulcers (e.g., misoprostol, proton-pump inhibitors, and non-study h2ras), non-study nsaids other than low-dose aspirin taken for cardiovascular prophylaxis.",['5'],0,
PMC3321505,S40,"Study design in addition, antacids could not be taken for >3 days in any 2-week period; patients requiring further antacid therapy were to be discontinued from the trial.",['5'],0,
PMC3321505,S41,"Study design the study medication was dispensed in an 8-week supply at 0, 8, and 16 weeks.",['5'],0,
PMC3321505,S42,Study design compliance was determined by pill count of returned bottles of study medication.,['0'],0,
PMC3321505,S43,"Study design serum chemistries, complete blood count, and prothrombin time were performed at screening, week 8, week 16, and the final study visit (week 24 or earlier if early termination).",['0'],0,
PMC3321505,S44,Study design urinalysis was done at baseline and final visit.,['0'],0,
PMC3321505,S46,"End points and analysis the primary end point for reduce-1 was gastric ulcers identified at endoscopy during the 24-week study period, with three secondary end points: upper gi ulcers (gastric and duodenal), duodenal ulcers, and gi complications (bleeding, ulcer perforation, and gastric outlet obstruction due to ulcer).",['6a'],0,
PMC3321505,S47,"End points and analysis the primary end point for reduce-2 was upper gi (gastric or duodenal) ulcers identified at endoscopy during the 24-week study period, with three secondary end points: gastric ulcers, duodenal ulcers, and gi complications.",['6a'],0,
PMC3321505,S48,End points and analysis an endoscopic diagnosis of ulcer required unequivocal depth and diameter of ≥3 mm.,['6a'],0,
PMC3321505,S49,"End points and analysis the predefined primary population for analysis included all patients who were randomized, received a dose of study medication, and had at least one study-mandated follow-up endoscopy.",['0'],0,
PMC3321505,S50,End points and analysis a sample size for reduce-1 of 875 was calculated based on a 90% power to detect a difference of 6% vs. 14% in the incidence of gastric ulcers with a two-sided α of 0.05 and assuming a 15% drop-out rate.,['7a'],0,
PMC3321505,S51,End points and analysis a sample size for reduce-2 of 600 was calculated based on a 90% power to detect a difference of 6% vs. 16% in the incidence of upper gi ulcers with a two-sided α of 0.05 and assuming a 15% drop-out rate.,['7a'],0,
PMC3321505,S52,"End points and analysis statistical comparisons were predefined to be done with a fixed testing sequence (hierarchical) in the following order of primary followed by secondary end points: reduce-1: gastric ulcers, upper gi ulcers, duodenal ulcers, gi complications; reduce-2: upper gi ulcers, gastric ulcers, duodenal ulcers, gi complications.",['6a'],0,
PMC3321505,S53,"End points and analysis with this approach, the first null hypothesis that is accepted (i.e., p≥0.05) will cause immediate acceptance of all subsequent null hypotheses in the sequence (subsequent comparisons will be considered not significantly different and no statistical comparison will be performed).",['0'],0,
PMC3321505,S54,End points and analysis this approach also requires no α adjustment for multiple comparisons (14).,['0'],0,
PMC3321505,S55,End points and analysis the two different primary end points in the individual studies were chosen to address both the more clinically relevant end point of upper gi ulcers (gastric and/or duodenal) and the traditional us fda (food and drug administration) end point of gastric ulcers.,['0'],0,
PMC3321505,S56,"End points and analysis in clinical practice, physicians and patients are concerned about preventing ulcers, whether they are gastric or duodenal, and many clinical trials use this primary end point.",['0'],0,
PMC3321505,S57,"End points and analysis however, the fda generally has approved antisecretory medications for prevention of gastric ulcers (e.g., lansoprazole and esomeprazole).",['0'],0,
PMC3321505,S58,"End points and analysis these two trials were designed to be used for registration, and, in pretrial meetings, the fda agreed to the use of the different end points in the two trials.",['0'],0,
PMC3321505,S59,"End points and analysis comparison between treatment arms of the crude proportions of patients with ulcers at 24 weeks with a cochran–mantel–haenszel test stratified by the two randomization risk factor strata (use of low-dose aspirin and other anticoagulants, prior ulcer history) was specified as the primary statistical analysis at the time of sample size calculation and study initiation.",['12a'],0,
PMC3321505,S60,"End points and analysis before study termination and unblinding, the primary analysis was changed to a comparison between treatment arms of the life table estimates of the proportion of patients with ulcers at 24 weeks employing a modified χ2 using the sum of squares from the life table in the error term, with the comparison of crude proportions using the cochran–mantel–haenszel test maintained as a secondary analysis.",['6b'],0,
PMC3321505,S60,"End points and analysis before studies Determination Aspects and Treatment Decoding Documentation  the primary tumors analysis was unchanging to a comparison between Therapeutic Procedure Arm between shoulder and elbow of the life table estimates of the proportion of patients with ulceratives at 24 weeks employment in a modified χ2 using the sum of squares from the life table in the error term, with the comparison of crude proportions using the cochran–mantel–haenszel testing maintained as a Metastases analysis.",['6b'],1,umls
PMC3321505,S60,"End points and analysis before scientific study Determination Aspects and Treatment Decoding Documentation  the primary tumor analysis was unchanging to a comparison between Therapies Brachial region of the life table estimates of the proportion of patients with ulcerate at 24 weeks In work a modified χ2 using the sum of squares from the life table in the error term, with the comparison of crude proportions using the cochran–mantel–haenszel testing maintained as a Metastases analysis.",['6b'],1,umls
PMC3321505,S60,"End points and analysis before studies Determination Aspects and Code Break  the primary tumor analysis was No Change to a comparison between Therapeutic Procedures Brachial region of the life table estimates of the proportion of patients with Ulcus at 24 weeks work in a modified χ2 using the sum of squares from the life table in the error term, with the comparison of crude proportions using the cochran–mantel–haenszel testings maintained as a metastases analysis.",['6b'],1,umls
PMC3321505,S60,"End points and analysis before Scientific Study Determination Aspects and Treatment Decoding Documentation  the Primary Neoplasm analysis was No change to a comparison between Therapeutics Arm between shoulder and elbow of the life table estimates of the proportion of patients with ulcerative at 24 weeks In employment a modified χ2 using the sum of squares from the life table in the error term, with the comparison of crude proportions using the cochran–mantel–haenszel testings maintained as a metastatic disease analysis.",['6b'],1,umls
PMC3321505,S60,"End points and analysis before scientific studies Determination Aspects and Subj Unblind Event  the primary tumors analysis was No Change to a comparison between Therapeutic Brachium of the life table estimates of the proportion of patients with Ulceration at 24 weeks in work a modified χ2 using the sum of squares from the life table in the error term, with the comparison of crude proportions using the cochran–mantel–haenszel testing maintained as a spreading of tumor analysis.",['6b'],1,umls
PMC3321505,S60,"End points and analysis before studies Determination Aspects and Subject Unblinding Event  the primary tumors analysis was No status change to a comparison between methods treatment Brachial region of the life table estimates of the proportion of patients with Ulcerative at 24 weeks employ a modified χ2 using the sum of squares from the life table in the error term, with the comparison of crude proportions using the cochran–mantel–haenszel testing maintained as a Metastasize analysis.",['6b'],1,umls
PMC3321505,S60,"End points and analysis before scientific studies Determination Aspects and Code Break  the Primary Tumor analysis was unchanging to a comparison between method treatment upper arm of the life table estimates of the proportion of patients with ulcerated at 24 weeks in work a modified χ2 using the sum of squares from the life table in the error term, with the comparison of crude proportions using the cochran–mantel–haenszel testings maintained as a cancer secondary analysis.",['6b'],1,umls
PMC3321505,S60,"End points and analysis before scientific study Determination Aspects and Subject Unblinding Event Record  the Primary Tumor analysis was No status change to a comparison between treatment method Upper Arm of the life table estimates of the proportion of patients with ulcerated at 24 weeks In employment a modified χ2 using the sum of squares from the life table in the error term, with the comparison of crude proportions using the cochran–mantel–haenszel tested maintained as a metastatic tumors analysis.",['6b'],1,umls
PMC3321505,S61,End points and analysis numbers-needed-to-treat (nnts) and absolute risk reductions were calculated using crude proportions.,['0'],0,
PMC3321505,S62,"End points and analysis a pooled analysis of the patients in reduce-1 and -2 was prespecified, with the primary end point being upper gi ulcers, and the secondary end points being gastric ulcers and duodenal ulcers.",['6a'],0,
PMC3321505,S63,"End points and analysis the proportion of patients developing ulcers was also prespecified to be assessed in the following subgroups: use of low-dose aspirin and/or anticoagulants, prior ulcer history, age (≥65 vs. <65 years), gender, and race.",['0'],0,
PMC3321505,S64,"End points and analysis in addition, post hoc subgroup analysis included use of low-dose aspirin alone, and presence or absence of erosions at screening endoscopy.",['0'],0,
PMC3321505,S65,"End points and analysis for comparison of subgroups with <100 patients across the combined treatment arms, a fisher's exact test was used.",['12b'],0,
PMC3321505,S66,"End points and analysis the independent variables prior ulcer history, gender, age, low-dose aspirin use, baseline erosions, and therapy also were included in a proportional hazards model to determine the effect on the dependent variable of development of upper gi ulcer.",['12b'],0,
