PMCID,sentence_id,text,CONSORT_item,augment,methods
PMC3076731,S63," Oxandrolone supplies in 2004 and 2008, the Plantar european To manufacturer of oxandrolone 2.5 mg Dead SCYB1 production  resulting in 34 participants in 2004 and 11 in 2008 temporarily suspending active oxandrolone therapeutic intervention (mean Duration brand  2004, 52 days; 2008, 163 days).",['3b'],1,umls
PMC3076731,S63,"supplies in and 2008, the sole european manufacturer of 2.5 production, in 34 participants in 2004 11 in 2008 suspending oxandrolone treatment (mean duration: 2004, 52 days; 2008, 163 days).",['3b'],1,random deletion
PMC3076731,S63," oxandrolone supplies in 2004 and 2008, the foot sole european To manufacturer of oxandrolone 2.5 mg Death keratinocyte derived chemokine production  resulting in 34 participants in 2004 and 11 in 2008 temporarily suspending active oxandrolone Therapeutic Procedure (mean Duration brand of oxymetazoline  2004, 52 days; 2008, 163 days).",['3b'],1,umls
PMC3076731,S63,"2004 supplies duration: Oxandrolone production, 2008, the sole european manufacturer of oxandrolone resulting mg ceased treatment 2.5 2008 suspending 34 in 2004 days). 11 in in temporarily participants active oxandrolone and (mean in 2004, 52 days; 2008, 163 and",['3b'],1,random swap
PMC3076731,S63,"Oxandrolone supplies in 2004 and 2008, the only european maker of oxandrolone 2.5 milligram stop production, result in  participants in 2004 and xi in 2008 temporarily set aside active voice oxandrolone discourse (mean duration: 2004, lii days; 2008, 163 days).",['3b'],1,synonym
PMC3076731,S63,"Oxandrolone render in 2004 and 2008, the only european producer of oxandrolone 2.5 mg ceased production, ensue in  player in 2004 and  in 2008 temporarily debar active agent oxandrolone discussion (mean duration: 2004, lii days; 2008, 163 days).",['3b'],1,synonym
PMC3076731,S63,"Oxandrolone supplies in and 2008, sole manufacturer oxandrolone 2.5 ceased in 11 2008 suspending oxandrolone treatment (mean duration: 2004, 52 days; 2008, 163 days).",['3b'],1,random deletion
PMC3076731,S63," Ossandrolone supplies in 2004 and 2008, the Regio plantaris european To manufacturer of oxandrolone 2.5 mg DEAD SCYB1 production  resulting in 34 participants in 2004 and 11 in 2008 temporarily suspending active oxandrolone Therapeutic (mean Duration brand of oxymetazoline  2004, 52 days; 2008, 163 days).",['3b'],1,umls
PMC3076731,S63,"Oxandrolone supplies in 2004 and 2008, the set aside sole european manufacturer inch of oxandrolone 2.5 mg ceased production, resulting in 34  participants in 2004 and 11 in quit 2008 temporarily suspending combat ready active oxandrolone set aside cater resign treatment (mean duration: 2004, 52 player set aside days; 2008, 163 player days).",['3b'],1,random insertion
PMC3076731,S64,"Oxandrolone supplies in 2008, the decision was taken to terminate the treatment arm forthwith, resulting in eight participants stopping oxandrolone treatment prematurely.",['3b'],0,
PMC3076731,S64,"Oxandrolone supplies in 2008, terminate was decision stopping taken the the treatment to forthwith, arm in eight participants resulting oxandrolone treatment prematurely.",['3b'],1,random swap
PMC3076731,S64,"prematurely. supplies in forthwith, the stopping was eight decision terminate 2008, treatment arm the resulting in taken participants to oxandrolone treatment Oxandrolone",['3b'],1,random swap
PMC3076731,S64," Oxandrolonum supplies in 2008, the Difficulty making decisions was taken to terminate the Therapeutic Superior member forthwith, resulting in eight participants Tin Tetrafluorides oxandrolone Therapeutic prematurely.",['3b'],1,umls
PMC3076731,S64," anabolics oxandrolone supplies in 2008, the Difficulty making decisions was taken to terminate the therapeutic intervention Membrum superius forthwith, resulting in eight participants Stannic Fluorides oxandrolone therapeutic intervention prematurely.",['3b'],1,umls
PMC3076731,S64,"supplies 2008, the decision was taken the treatment arm forthwith, eight participants stopping oxandrolone treatment prematurely.",['3b'],1,random deletion
PMC3076731,S64," oxandrolone supplies in 2008, the Difficulty making decisions was taken to terminate the therapies Upper limb forthwith, resulting in eight participants Stannic Fluoride oxandrolone therapies prematurely.",['3b'],1,umls
PMC3076731,S64,"Oxandrolone supplies in 2008, the conclusion was taken to send away the intervention gird forthwith, lead in eight participants block oxandrolone intervention prematurely.",['3b'],1,synonym
PMC3076731,S64," Oxandrolona supplies in 2008, the Difficulty making decisions was taken to terminate the method treatment upper extremities forthwith, resulting in eight participants Stop brand of fluoride oxandrolone method treatment prematurely.",['3b'],1,umls
PMC3076731,S64," Oxandrolone preparation supplies in 2008, the Difficulty making decisions was taken to terminate the Therapeutic Procedures Upper Limb forthwith, resulting in eight participants Stop oxandrolone Therapeutic Procedures prematurely.",['3b'],1,umls
PMC3076731,S64," Oxandrolonum supplies in 2008, the Difficulty making decisions was taken to terminate the Therapeutic proced UPPER EXTREMITIES forthwith, resulting in eight participants Stannic Fluorides oxandrolone Therapeutic proced prematurely.",['3b'],1,umls
PMC3076731,S64,in the terminate the treatment resulting in eight stopping oxandrolone prematurely.,['3b'],1,random deletion
PMC3076731,S66,"Study procedures at clinic visits every four to six months, height was measured with a harpenden stadiometer to the last completed 1 mm and converted to an sd score by using the british 1990 reference.22",['6a'],0,
PMC3076731,S67,"Study procedures radiographs of the left wrist were obtained annually, and a single observer (wfp) analysed them for bone age estimation according to the tanner whitehouse ii method.23",['6a'],0,
PMC3076731,S68,"Study procedures biochemical analyses followed local protocols, and the results were reported centrally.",['6a'],0,
PMC3076731,S69,"Study procedures standardised pharmacovigilance procedures were followed, with recording of adverse events or reactions at each visit and subsequent review by the data and safety monitoring group.",['6a'],0,
PMC3076731,S70,"Study procedures data collection ceased if participants withdrew consent, although we included previously collected data in the analysis.",['0'],0,
PMC3076731,S72,"Statistical methods the primary outcome was final height, defined as height velocity less than 1 cm/year and bone age at least 15.5 years.",['6a'],0,
PMC3076731,S73,"Statistical methods secondary outcomes were maximum height (that is, the most recently available height), age of attaining final height, and the three summary growth parameters from the sitar analysis described below.",['6a'],0,
PMC3076731,S74,"Statistical methods assuming a standard deviation of 5 cm, we needed 50 girls in each group to detect a difference between groups in mean final height of 2.8 cm with 80% power at 5% significance—a total of 100 patients.",['7a'],0,
PMC3076731,S75,Statistical methods the study was not formally powered to detect a significant interaction between the two randomisations.,['0'],0,
PMC3076731,S76,"Statistical methods in the event, more than 100 patients were recruited, but fewer than 100 were followed up to final height.",['0'],0,
PMC3076731,S77,Statistical methods we estimated the effects of the two randomisations separately by using multiple regression.,['12a'],0,
PMC3076731,S78,Statistical methods we also adjusted randomisation 2 (timing of pubertal induction) for randomisation 1 (oxandrolone) and tested for an interaction.,['12b'],0,
PMC3076731,S79,"Statistical methods in addition, we applied sitar (superimposition by translation and rotation), a novel method of growth curve analysis, to the data.24",['12a'],0,
PMC3076731,S80,"Statistical methods sitar transforms individual growth curves so that they become essentially the same as each other and, when superimposed, define the average summary curve.",['12a'],0,
PMC3076731,S81,"Statistical methods to achieve this, each individual curve is suitably altered in three distinct ways: the curve is shifted up/down (a measure of the child’s size in cm) and left/right (a measure of growth tempo in years), and the age axis is stretched/squashed (a measure of percentage velocity).",['12a'],0,
PMC3076731,S82,"Statistical methods size, tempo, and velocity are thus participant specific random effects summarising how each girl’s curve differs from the average curve.",['0'],0,
PMC3076731,S83,Statistical methods the effects of the randomisations can be explored by comparing the values of the random effects by trial arm.,['0'],0,
PMC3076731,S84,"Statistical methods equally, separate summary curves can be constructed for each trial arm.",['0'],0,
PMC3103669,S39,"Study design this was a 24-week, dose-ranging, multicentre, double-blind, double-dummy, active-controlled study and was approved by all responsible independent ethics committees.",['3a'],0,
PMC3103669,S40,"Study design the study was performed in accordance with the international conference on harmonisation of technical requirements for registration of pharmaceuticals for human use (ich) harmonised tripartite guidelines for good clinical practice and the ethical principles laid down in the declaration of helsinki, and all patients provided written informed consent.",['0'],0,
PMC3103669,S41,Study design the trial was registered with http://www.clinicaltrials.gov (registration number: nct00819585).,['0'],0,
PMC3103669,S42,"Study design at screening, patients indicated which of their joints was most affected by previous gouty arthritis flares.",['6a'],0,
PMC3103669,S43,"Study design eligible patients were subsequently randomised 1:1:1:1:1:1:2 to receive a single dose of canakinumab, 25 mg, 50 mg, 100 mg, 200 mg, or 300 mg on day 1, or four canakinumab doses administered at 4-weekly intervals (50 mg on day 1 and at week 4, and 25 mg at weeks 8 and 12), or daily oral doses of colchicine 0.5 mg given for 16 weeks.","['5', '8b']",0,
PMC3103669,S44,"Study design in order to achieve blinding for patients and investigators, all patients received subcutaneous injections of canakinumab or canakinumab placebo on day 1, and at weeks 4, 8 and 12, and took capsules of colchicine or colchicine placebo daily for 16 weeks (see supplementary material for details).","['11a', '11b']",0,
PMC3103669,S44," studies design in Anatomic Border to achieve Code Break for patients and investigators, all patients How True Feel Deceived Right Now ported subcutaneous injection procedure of immunosuppressives canakinumab or immunosuppressives canakinumab sham therapy on day 1, and at weeks 4, 8 and 12, and took capsules of colchicine Colcichine sham therapy daily for 16 weeks  visual function Electronic Supplementary Material for details).","['11a', '11b']",1,umls
PMC3103669,S44," Scientific Study design in Anatomic Border to achieve Subject Unblinding Event for patients and investigators, all patients How True Feel Deceived Right Now ported subcutaneous administration of injection of immunosuppressives canakinumab or immunosuppressives canakinumab fake drug on day 1, and at weeks 4, 8 and 12, and took capsules of colchicine colchicinum fake drug daily for 16 weeks  Ocular Supporting Information for details).","['11a', '11b']",1,umls
PMC3103669,S44," scientific studies design in Anatomic Border to achieve Subject Unblinding Event for patients and investigators, all patients How Deceived at Present Insertion of implantable venous access port injection procedures of immunosuppressives canakinumab or immunosuppressives canakinumab placebo therapy on day 1, and at weeks 4, 8 and 12, and took capsules of colchicine Colchicin placebo therapy daily for 16 weeks  visual perception Electronic Supplementary Materials for details).","['11a', '11b']",1,umls
PMC3103669,S45,Study design patients were followed for 24 weeks.,['0'],0,
PMC3103669,S46,Study design allopurinol treatment (100–300 mg) was initiated at baseline or within 1 month before baseline and was administered to all randomised patients once daily for 24 weeks (see supplementary material for details).,['5'],0,
PMC3103669,S47,Study design patients could receive rescue medication as needed (see supplementary material for details).,['5'],0,
PMC3103669,S49,"Patients inclusion criteria were: age 18–80 years, diagnosis of gouty arthritis as defined by the american college of rheumatology 1977 preliminary criteria,29 having had at least two gouty arthritis flares in the previous year, body mass index (bmi) of ≤40 kg/m2 and willingness to initiate allopurinol treatment or having initiated allopurinol treatment within 1 month of screening.",['4a'],0,
PMC3103669,S50,"Patients key exclusion criteria were: having a gouty arthritis flare within 2 weeks of screening, present at screening, or having pain associated with a flare at screening; history of allergy, contraindication, or intolerance to allopurinol or colchicine (see supplementary material for further details).",['4a'],0,
PMC3103669,S52,Assessments flares were patient reported.,['6a'],0,
PMC3103669,S53,"Assessments for each flare, patients recorded in a diary the start date, the most affected joint on that day and the severity of pain (see supplementary material for further details).",['6a'],0,
PMC3103669,S54,Assessments patients also recorded rescue medication use and pain for at least 7 days after the onset of the flare or longer if the flares persisted for more than 7 days.,['6a'],0,
PMC3103669,S55,"Assessments safety assessments were performed at scheduled visits (2, 4, 8, 12, 16, 20 and 24 weeks) and included collection of blood samples for assessment of the inflammatory marker, c reactive protein (crp), haematology and immunogenicity (at baseline and weeks 8, 16 and 24) and doctor's assessments of local tolerability at sites of subcutaneous injections.",['6a'],0,
PMC3103669,S56,Assessments adverse events (aes) were reported throughout the study.,['6a'],0,
PMC3103669,S57,"Assessments the primary outcome was determination of the canakinumab dose producing equivalent efficacy to that achieved with colchicine 0.5 mg, with respect to the mean number of flares per patient occurring within 16 weeks post randomisation (ie, the target dose).",['6a'],0,
PMC3103669,S58,"Assessments secondary efficacy outcomes included: mean number of flares per patient, proportion of patients with at least one flare, time to first flare, average duration of flares and crp levels (see supplementary material for further details).",['6a'],0,
PMC3103669,S59,"Assessments safety variables included the incidence of aes, serious aes (saes) and infectious aes, the incidence and severity of injection-site reactions, and immunogenicity.",['6a'],0,
PMC3103669,S61,Sample size determination and statistical analysis a sample size of 350 patients (50 patients in each of the 5 canakinumab single-dose groups and 100 patients in the colchicine group) was considered sufficient to give a 95% confidence interval (ci) of the target dose with reasonable precision.,['7a'],0,
PMC3103669,S62,Sample size determination and statistical analysis in order to increase the precision of the analysis the planned total sample size of 400 was increased to approximately 440 patients (see supplementary material for more details).,['7a'],0,
PMC3103669,S63,Sample size determination and statistical analysis a preplanned interim analysis was performed when 200 patients had completed 16 weeks.,"['6a', '7b']",0,
PMC3103669,S63,Sample size determination and statistical analysis a preplanned interim analysis depth psychology was sizing evergreen state performed meanwhile when evergreen state 200 patients had completed 16 weeks.,"['6a', '7b']",1,random insertion
PMC3103669,S63,try sizing conclusion and statistical psychoanalysis a preplanned interim psychoanalysis was execute when 200 patients had completed 16 weeks.,"['6a', '7b']",1,synonym
PMC3103669,S63, Biological Specimen size Determination Aspects and SA Plan a preplanned interim analysis was performed when 200 patients had completed 16 weeks.,"['6a', '7b']",1,umls
PMC3103669,S64,Sample size determination and statistical analysis efficacy and safety analyses were then performed when all patients had completed the study (24 weeks).,['6a'],0,
PMC3103669,S65,"Sample size determination and statistical analysis for determination of the primary outcome, the number of flares per patient during 16 weeks was modelled using a negative binomial distribution and a common overdispersion (variance divided by expectation minus 1) for all treatment arms (see supplementary material for more details).",['12a'],0,
PMC3103669,S66,Sample size determination and statistical analysis the main secondary outcome was the mean number of flares per patient at 16 weeks.,['6a'],0,
PMC3103669,S67,"Sample size determination and statistical analysis data were analysed according to an analysis of covariance (ancova) with treatment group, allopurinol dose at baseline and bmi at baseline as covariates.",['12a'],0,
PMC3103669,S68,"Sample size determination and statistical analysis however, as the distribution of flares per patient was observed to be skewed, the preplanned ancova was considered inappropriate for these data.",['12a'],0,
PMC3103669,S69,"Sample size determination and statistical analysis therefore a post hoc analysis using a negative binomial model with treatment group, allopurinol dose at baseline and bmi at baseline as covariates and log (time on study) as an offset was performed with an adjustment made for multiplicity (see supplementary material for further details of analyses for secondary outcomes).",['12b'],0,
PMC3109952,S38,"Methods this multicentre, two arm, randomised, controlled, open trial was carried out in 13 centres in the united kingdom and one in the republic of ireland.","['3a', '4b']",0,
PMC3109952,S38," CDISC SDTM Method Terminology this multicentre, two Membrum superius  randomised, Disease Controlled  open Atria of Heart was carry out in 13 centres in the united kingdom and one in the republic of ireland.","['3a', '4b']",1,umls
PMC3109952,S40,"Study population participants were eligible for the study if they were aged 12 years or over and had a plantar wart (verruca) that, in the opinion of a healthcare professional, was suitable for treatment with both salicylic acid and cryotherapy.",['4a'],0,
PMC3109952,S41,"Study population participants were excluded from the study if they had impaired healing (such as from diabetes or peripheral vascular disease); were immunosuppressed (such as agammaglobulinaemia) or were taking immunosuppressant drugs (such as oral corticosteroids); had neuropathy; were receiving renal dialysis; had cold intolerance (such as raynaud’s syndrome or cold urticaria); had any of the following conditions (blood dyscrasias of unknown origin, cryoglobulinaemia, cryofibrinogenaemia, collagen or autoimmune disease); were unable to give informed consent; or were currently in a trial evaluating other treatments for their plantar wart.",['4a'],0,
PMC3109952,S43,"Recruitment and randomisation of participants participants were recruited between november 2006 and january 2010 (end of extended recruitment period) from university podiatry school clinics, nhs podiatry clinics, and primary care.",['0'],0,
PMC3109952,S44,Recruitment and randomisation of participants eligible participants gave written informed consent.,['0'],0,
PMC3109952,S45,Recruitment and randomisation of participants they were then randomised equally to receive cryotherapy with liquid nitrogen or daily self treatment with an over the counter 50% salicylic acid treatment.,['0'],0,
PMC3109952,S46,"Recruitment and randomisation of participants randomisation was performed by a member of the research team either telephoning an independent, secure, remote, telephone randomisation service (york trials unit) or accessing a secure online web randomisation programme, thereby concealing treatment allocation until the moment of randomisation.","['9', '10']",0,
PMC3109952,S46," Auditory recruitment and randomisation of participants randomisation was performed by a Recollection of the research team either telephoning an Independent for Transfer  secure, remote, Phone Number randomisation service (york trials unit) or accessing a secure online web randomisation programme, thereby concealing treatment method allocation until the Momentum tradename of randomisation.","['9', '10']",1,umls
PMC3109952,S46," Auditory recruitment and randomisation of participants randomisation was performed by a Remembering of the research team either telephoning an Independent for Transfer  secure, remote, Telephone Number randomisation service (york trials unit) or accessing a secure online web randomisation programme, thereby concealing Therapeutic Method allocation until the Momentum tradename of randomisation.","['9', '10']",1,umls
PMC3109952,S47,"Recruitment and randomisation of participants randomisation was simple (that is, it was not restricted in any way such as by stratification or blocked allocation with the allocation sequence being computer generated).","['8b', '8a']",0,
PMC3109952,S47," auditory recruitment and randomisation of participants randomisation was simple (that is, it was not restricted in any way such as by stratification or OBSTRUCTIONS allocation with the allocation sequence being computer degenerating .","['8b', '8a']",1,umls
PMC3109952,S50,Intervention participants randomised to cryotherapy with liquid nitrogen received a maximum of four treatments given two to three weeks apart by a healthcare professional.,['5'],0,
PMC3109952,S51,Intervention the liquid nitrogen was applied with a spray (method of choice if available) or a probe.,['5'],0,
PMC3109952,S52,"Intervention the treatment was delivered according to the site’s usual practice (such as debridement before treatment, masking of the surrounding area, and padding after treatment).",['5'],0,
PMC3109952,S53,"Intervention on advice from the trial steering committee, sites were advised that the first treatment should be a “gentle freeze” in order to ensure the participant could tolerate the treatment.",['5'],0,
PMC3109952,S55,"Intervention participants randomised to self treatment with 50% salicylic acid (verrugon, william ransom and son) were instructed how to apply the treatment according to the manufacturer’s instructions by the treating healthcare professional.",['5'],0,
PMC3109952,S56,Intervention patients were directed to fix the adhesive ring with the hole over the verruca and to squeeze a little ointment into the hole and directly on to the verruca.,['5'],0,
PMC3109952,S57,Intervention the backing paper from the plaster was then removed and the plaster applied to cover the ring completely.,['5'],0,
PMC3109952,S58,Intervention the plaster was then sealed into position.,['5'],0,
PMC3109952,S59,Intervention the treatment was repeated daily after gently pumicing or filing off the dead part of the verruca for a maximum of eight weeks.,['5'],0,
PMC3109952,S62,Outcome measurements the primary outcome was complete clearance of all plantar warts at 12 weeks after randomisation.,['6a'],0,
PMC3109952,S63,Outcome measurements clearance of plantar wart was defined as the restoration of normal skin on close inspection.,['6a'],0,
PMC3109952,S64,Outcome measurements digital photographs of the plantar wart(s) were taken at baseline and at the outcome assessment.,['6a'],0,
PMC3109952,S65,Outcome measurements the photographs were assessed by two assessors who were blind to treatment allocation.,"['6a', '11a']",0,
PMC3109952,S65,Outcome concentration hydrogen ions the photographs were Pass by two assessors who were VISION LOSS to Therapeutic allocation.,"['6a', '11a']",1,umls
PMC3109952,S66,Outcome measurements they independently assessed the photographs for each participant to determine whether the plantar wart had cleared.,['6a'],0,
PMC3109952,S67,Outcome measurements any discrepancies were referred to a third assessor.,['6a'],0,
PMC3109952,S68,"Outcome measurements if no photographs were available for a participant, however, then the blinded outcome assessment undertaken at the site was used.",['6a'],0,
PMC3109952,S69,"Outcome measurements if neither of these were available for a participant, the patient’s self reported outcome recorded in the week 12 patient questionnaire or on the “verrucae gone form” was used.",['6a'],0,
PMC3109952,S71,"Outcome measurements secondary outcomes included (a) complete clearance of all plantar warts at 12 weeks after controlling for age, whether the plantar wart had been treated previously, and type of wart and (b) a second model to explore the effect of patient preferences, (c) with clearance of plantar wart at six months, (d) number of warts at 12 weeks, (e) time to clearance of wart, (f) patient satisfaction with the treatment, and (g) adverse events.",['6a'],0,
PMC3109952,S72,"Outcome measurements questionnaires were administered by post or were completed on line at one, three, and 12 weeks and six months.",['6a'],0,
PMC3109952,S74,"Sample size the cochrane systematic review found only one small trial directly comparing the effectiveness of a chemical treatment, salicylic acid, with cryotherapy in patients with warts on their feet alone.6",['0'],0,
PMC3109952,S75,"Sample size this poor quality study found a 58% cure rate among the patients allocated to cryotherapy, compared with 41% among those treated with salicylic acid.",['0'],0,
PMC3109952,S76,Sample size this difference of 17% was not statistically significant.,['0'],0,
PMC3109952,S77,"Sample size the overall cure rates from this study are smaller than those observed in two placebo controlled trials of salicylic acid, both of which reported cure rates of 85% for active treatment, possibly because more resistant verrucae were included in the study comparing cryotherapy with salicylic acid.",['0'],0,
PMC3109952,S78,Sample size this trial was a superiority study of cryotherapy compared with salicylic acid and was powered to show a 15% difference in effectiveness.,['0'],0,
PMC3109952,S79,"Sample size in order to give 80% power (5% two sided significance) to show a difference in cure rates of 70% for salicylic acid versus 85% for cryotherapy at 12 weeks, a sample size of 120 patients in each treatment group was required, or 133 patients in each group after allowing for 10% attrition (266 patients in total).",['7a'],0,
PMC3109952,S81,"Statistical analysis all analyses were conducted on an intention to treat basis, including all patients in the groups to which they were randomised.",['0'],0,
PMC3109952,S82,"Statistical analysis analyses were conducted in sas version 9.2 (sas institute, nc, usa) and spss version 17.0.2 (spss) using two sided significance tests at the 5% significance level for the primary outcome measure and 1% significance level for secondary outcome measures.",['12a'],0,
PMC3109952,S84,Statistical analysis the primary analysis compared the clearance rate of all plantar warts at 12 weeks between the two randomised groups using a χ2 test.,['12a'],0,
PMC3109952,S85,Statistical analysis cohen’s κ measure of inter-rater agreement was used to assess agreement between the two assessors of the photographs for clearance.,['12a'],0,
PMC3109952,S87,"Statistical analysis a logistic regression model was used to adjust the primary analysis for important prognostic variables (age, whether the plantar wart had been previously treated, and type of wart).",['12a'],0,
PMC3109952,S88,Statistical analysis we also extended the primary outcome model to explore the effect of patient preferences by including preference and an interaction term between preferred treatment and randomised treatment.,['12a'],0,
PMC3109952,S89,Statistical analysis the complete clearance of all plantar warts at six months was analysed in the same way as the primary outcome with adjustments for the same covariates.,['12a'],0,
PMC3109952,S90,Statistical analysis we used negative binomial regression to compare the number of plantar warts at 12 weeks between the two treatment groups with adjustment for the number of plantar warts at baseline.,['12a'],0,
PMC3109952,S91,Statistical analysis these models are used to estimate the number of occurrences of an event when the event has poisson variation with over-dispersion.,['0'],0,
PMC3109952,S92,"Statistical analysis the time to clearance of plantar warts was derived as the number of days from randomisation until the date of clearance, as detailed from the participant’s self reported questionnaire.",['6a'],0,
PMC3109952,S93,"Statistical analysis participants whose plantar warts had not cleared were treated as censored, and we calculated their duration in the trial from their date of trial exit, date of last available assessment, or the 183 days to trial cessation, as appropriate.",['0'],0,
PMC3109952,S94,Statistical analysis a cox proportional hazards model was used to compare the time to clearance of plantar warts between the two groups adjusting for the same covariates as for the primary outcome.,['12b'],0,
PMC3109952,S95,Statistical analysis the cox proportional hazard assumption was tested globally by the correlation of schoenfeld residuals and survival time (or ranked survival time) and separately for each covariate through the correlation of schoenfeld scaled residuals and survival time (or ranked survival time).,['12b'],0,
PMC3109952,S96,Statistical analysis non-significant correlation indicates that there is not enough evidence that the proportional hazard assumption has been violated.,['0'],0,
PMC3109952,S97,Statistical analysis data on patient satisfaction with the treatment and adverse events were summarised by treatment group but no statistical analyses were performed.,['0'],0,
PMC3128457,S101,Blinding tranexamic acid and placebo ampoules were indistinguishable.,['11b'],0,
PMC3128457,S101,Blinding tranexamic acid and PLCB ampoules were indistinguishable.,['11b'],1,umls
PMC3128457,S102,"Blinding tranexamic acid was manufactured by pharmacia (pfizer, sandwich, uk) and placebo by st mary’s pharmaceutical unit, cardiff, uk.",['0'],0,
PMC3128457,S103,"Blinding the treatment packs were prepared by an independent clinical trial supply company (bilcare, crickhowell, uk).",['0'],0,
PMC3128457,S104,Blinding correct blinding and coding of ampoules was assured by independent random testing of each batch by high performance liquid chromatography to confirm the contents.,['11b'],0,
PMC3128457,S104,blinding and coding of ampoules was by independent testing of batch by high performance chromatography to confirm the contents.,['11b'],1,random deletion
PMC3128457,S104,Blinding Correctol eyedrops Subject Unblinding Event and decoded of ampoules was assured by Independent for Transfer random Tests of each batch by High pressure liquid chromatography procedure to Confirmation the contents.,['11b'],1,umls
PMC3128457,S106,Statistical methods we assessed the intra-observer reliability of haemorrhage measurements using the intra-class correlation coefficient.,['12b'],0,
PMC3128457,S107,Statistical methods we assessed the reliability of binary measurements with the κ statistic.,['12b'],0,
PMC3128457,S108,"Statistical methods for continuous variables measuring the haemorrhage, we used the average measurement of the two independent readings in all analyses.",['0'],0,
PMC3128457,S109,"Statistical methods for binary variables, we considered an intracranial finding to be present only if it was reported as present on both readings of a particular patient’s brain scan.",['0'],0,
PMC3128457,S110,Statistical methods we used generalised linear models adjusted for baseline variables.,['12b'],0,
PMC3128457,S111,Statistical methods covariates included in the adjustment were glasgow coma scale and age.,['0'],0,
PMC3128457,S112,"Statistical methods for computed tomography outcomes, we also adjusted for time from injury to first and second scan and for initial haemorrhage volume.",['0'],0,
PMC3128457,S113,Statistical methods in our analysis of mass effect we adjusted for initial mass effect.,['0'],0,
PMC3128457,S114,"Statistical methods adjusted effects are considered in the primary analysis, but both adjusted and unadjusted effect measures are reported.",['0'],0,
PMC3128457,S115,Statistical methods we reported 95% confidence intervals for all the effects estimated and p values for the adjusted analyses.,['0'],0,
PMC3128457,S116,"Statistical methods haemorrhage growth was analysed using multiple linear regression (analysis of covariance), the main factor being the treatment group.",['12a'],0,
PMC3128457,S117,Statistical methods outcomes are reported combined and separately for patients who did or did not undergo neurosurgical evacuation between the first and second computed tomography scan.,['12a'],0,
PMC3128457,S118,Statistical methods binary outcomes were analysed using logistic regression.,['12a'],0,
PMC3128457,S119,Statistical methods subarachnoid haemorrhage scale was compared in the two groups using a non-parametric rank test (kruskal-wallis).,['12a'],0,
PMC3128457,S120,Statistical methods all analyses were undertaken on an intention to treat basis.,['0'],0,
PMC3128457,S121,"Statistical methods to evaluate the clinical relevance of the primary surrogate outcome selected in this study, we also analysed the clinical effect of haemorrhage growth.",['0'],0,
PMC3128457,S122,"Statistical methods we conducted a logistic regression analysis with dependency (as defined by the modified oxford handicap scale) as the outcome and haemorrhage growth as the main exposure variable, with adjustment by the potential confounders of initial haemorrhage volume, glasgow coma scale, age, time from injury to computed tomography, and treatment.",['12a'],0,
PMC3128457,S123,Statistical methods we used the statistical software package stata (version se/11·0) from statacorp.,['12a'],0,
PMC3128457,S125,"Role of the funding source the funder of the study had no role in study design, data collection, data analysis, data interpretation, or writing of the report.",['0'],0,
PMC3128457,S126,Role of the funding source the writing committee had full access to all data in the study and had final responsibility for the decision to submit for publication.,['0'],0,
PMC3128457,S39,"Methods trial design—this double blind, randomised, placebo controlled trial was nested in a cohort of crash-2 trial participants.",['3a'],0,
PMC3128457,S40,"Methods the aims, methods, and results of the crash-2 trial are presented in detail elsewhere.2",['0'],0,
PMC3128457,S41,Methods participants—the trial was conducted in a cohort of crash-2 trial participants.,['0'],0,
PMC3128457,S42,"Methods patients eligible for inclusion in the intracranial bleeding study fulfilled the inclusion criteria for the crash-2 trial—adult trauma patients with significant haemorrhage (systolic blood pressure <90 mm hg or heart rate >110 beats per min, or both) or who were considered to be at risk of significant haemorrhage, and who were within 8 hours of injury (study entry governed by the uncertainty principle)11—but they also had traumatic brain injury (glasgow coma scale ≤14 and a brain computed tomography compatible with traumatic brain injury).",['4a'],0,
PMC3128457,S43,Methods pregnant women and patients for whom a second brain scan was not possible were excluded.,['4a'],0,
PMC3128457,S44,Methods consent procedures at participating hospitals were established by local regulation and the appropriate ethics committees.,['0'],0,
PMC3128457,S45,Methods study settings—patients were recruited from 10 hospitals in india and colombia.,['4b'],0,
PMC3128457,S45, CDISC SDTM Method Terminology scientific study contexts patients were recruited from 10 hospitals in india and colombia.,['4b'],1,umls
PMC3128457,S46,"Methods the sites were selected according to their interest in the topic, adequate facilities for conducting computed tomography, and expected recruitment rate.",['0'],0,
PMC3128457,S48,"Interventions participants were randomly allocated to receive a loading dose of 1 g tranexamic acid infused over 10 minutes, followed by an intravenous infusion of 1 g over eight hours, or matching placebo (sodium chloride 0.9%).",['5'],0,
PMC3128457,S50,"Outcomes we obtained two brain computed tomograms for each participant, the first before randomisation and the second 24–48 hours later.",['6a'],0,
PMC3128457,S51,Outcomes a neuroradiologist (zoe morris) who was blind to treatment allocation and clinical findings evaluated the first and second scans.,['6a'],0,
PMC3128457,S52,"Outcomes readings of the two scans were done twice (with the second reading blind to the results of the first reading) by central reading of the electronic dicom image files in digital jacket software (desacc, chicago il, usa).",['6a'],0,
PMC3128457,S53,"Outcomes the size of intra-parenchymal haemorrhages, haemorrhagic contusions, subdural epidural haematomas, subarachnoid haemorrhage, ischaemic lesions; mass effect; and the overall amount of tissue damage were assessed with validated rating scales based on previous work (see box).12 13 14 15 16",['6a'],0,
