PMCID,sentence_id,text,CONSORT_item,augment,methods
PMC3386495,S44,"Study design and patients equally, if the patient had a clear contraindication to treatment they were not to be entered in the trial.",['4a'],0,
PMC3386495,S45,"Study design and patients only if both the clinician and the patient (or a relevant proxy for the patient) felt that the treatment was promising but unproven, could the patient be included in the trial after appropriate informed consent from the patient or a valid proxy.",['4a'],0,
PMC3386495,S46,"Study design and patients the protocol was approved by the multi-centre research ethics committees, scotland (reference mrec/99/0/78), and by local ethical committees.",['0'],0,
PMC3386495,S47,"Study design and patients this study is registered, isrctn25765518.",['0'],0,
PMC3386495,S49,Study design and patients table 1 baseline characteristics,['0'],0,
PMC3386495,S50,Study design and patients clinicians entered baseline data via a telephone voice-activated or a secure web-based randomisation system.,['10'],0,
PMC3386495,S51,"Study design and patients after the system had recorded and checked the data, patients were allocated either immediate thrombolysis with 0·9 mg/kg of intravenous rt-pa to a maximum of 90 mg (10% bolus with the remainder over 1 h) or control treatment.",['10'],0,
PMC3386495,S52,Study design and patients the system would not accept patients with blood pressure or glucose levels outside protocol-defined criteria (appendix pp 4–5) or other data inconsistencies.,['4a'],0,
PMC3386495,S53,"Study design and patients the system used a minimisation algorithm to achieve optimum balance for key prognostic factors (table 1), and from january, 2006, minimisation was additionally stratified by world region and then minimised on all the other key factors within regions.","['10', '8b']",0,
PMC3386495,S53," scientific studies design and patients the system Used by a minimisation Calculated to achieve optimum Clinical Balances for key prognostic factors  Data Table 1), and from january, 2006, minimisation was additionally stratified by world region and then minimised on all the other key factors within regions.","['10', '8b']",1,umls
PMC3386495,S54,"Study design and patients to be eligible to join the trial, participating hospitals had to have an organised system of stroke care.",['0'],0,
PMC3386495,S55,"Study design and patients acute-care protocols were not specified by the trial, but had to include the components of effective stroke-unit care,19 including, soon after admission, intravenous access, monitoring of physiological variables, correction of any abnormalities, and where clinically appropriate, intravenous-fluid therapy.",['0'],0,
PMC3386495,S56,"Study design and patients all patients in the trial were to be treated within that organised system of stroke care, irrespective of treatment allocation.",['0'],0,
PMC3386495,S57,Study design and patients patients allocated to the control group were to avoid treatment with rt-pa and received stroke care in the same clinical environment as those allocated to the rt-pa group.,['5'],0,
PMC3386495,S58,Study design and patients both treatment groups had blood pressure monitored closely over the first 24 h.,['5'],0,
PMC3386495,S59,"Study design and patients in the double-blinded phase, both groups were to avoid antiplatelet or anticoagulant therapy for 24 h.",['5'],0,
PMC3386495,S60,"Study design and patients in the open phase, patients allocated to the control group were to start aspirin immediately.",['5'],0,
PMC3386495,S61,"Study design and patients blood pressure was managed in the same way in both treatment groups, according to local protocol.",['0'],0,
PMC3386495,S62,"Study design and patients additionally, all centres were asked for their pretrial experience of thrombolysis for treatment of stroke, and if the centre had, before joining the trial, a protocol for open-label use of rt-pa and had treated at least three people in the 12 months before joining the trial, the centre was classed as experienced.",['0'],0,
PMC3386495,S63,Study design and patients all patients had a ct or mri brain scan before randomisation and a follow-up scan at 24–48 h.,['6a'],0,
PMC3386495,S64,Study design and patients a repeat brain scan was required if the patient deteriorated neurologically or intracranial haemorrhage was suspected for any reason.,['6a'],0,
PMC3386495,S65,"Study design and patients although ct scanning was preferred, mri was allowed.",['6a'],0,
PMC3386495,S66,"Study design and patients all scans were sent to the trial centre in edinburgh for masked central rating of any signs of visible early ischaemia (presence and extent of hypo-attenuation, swelling, hyperattenuated artery), haemorrhage, and background brain changes (leukoaraiosis, atrophy, prior stroke lesions, non-stroke lesions) with validated rating methods.20–25","['6a', '11a']",0,
PMC3386495,S67,"Study design and patients images were assessed with all original identifiers stripped from the record, and then viewed via a secure web-based image viewing system by an international panel of expert radiologists.","['11a', '6a']",0,
PMC3386495,S68,Study design and patients all assessments were made masked to all patient details and treatment allocation.,['11a'],0,
PMC3386495,S69,"Study design and patients the primary outcome specified in version 1·93 of the protocol and in the published statistical analysis plan14 was the proportion of patients alive and independent as measured by the oxford handicap score (ohs),26 a commonly used variant of the modified rankin score.27",['6a'],0,
PMC3386495,S70,"Study design and patients patients with an ohs of 0, 1, or 2 were classed as independent.",['6a'],0,
PMC3386495,S71,Study design and patients the statistical analysis plan specified an ordinal analysis of the ohs score at 6 months.,['12a'],0,
PMC3386495,S72,Study design and patients additional secondary outcomes were to be reported separately.,['0'],0,
PMC3386495,S73,"Study design and patients events occurring within 7 days of stroke were recorded by the local trial clinician on the 7-day form: deaths subdivided by cause (swelling of the initial infarct, intracranial haemorrhage, other deaths from the initial stroke, recurrent ischaemic stroke, recurrent stroke of unknown type, any other cause); symptomatic intracranial haemorrhage; recurrent ischaemic stroke; recurrent stroke of unknown type; neurological deterioration attributed to swelling of the initial ischaemic stroke; neurological deterioration not attributable to swelling of the initial ischaemic stroke or haemorrhage; and major extracranial haemorrhage (operational definitions of each of these events are provided in the published protocol13 and statistical analysis plan14).",['6a'],0,
PMC3386495,S74,Study design and patients other fatal and non-fatal non-cerebral events were also recorded and coded.,['6a'],0,
PMC3386495,S75,Study design and patients data on potential reports of any of these events were extracted from the trial database and presented to the adjudication committee who were masked to treatment allocation.,['11a'],0,
PMC3386495,S77,"Randomisation and masking to avoid predictable alternation of treatment allocation, and thus potential loss of allocation concealment, patients were allocated with a probability of 0·80 to the treatment group that would minimise the difference between the groups on the key prognostic factors.",['8a'],0,
PMC3386495,S77,"Randomisation and masking to Voiding urine predictable Heart alternation of Therapy allocation, and thus potential loss of allocation concealment, patients were allocated with a probability of 0·80 to the Therapy group that would minimise the listless between the groups on the key prognostic factors.",['8a'],1,umls
PMC3386495,S78,Randomisation and masking additional details of the procedures used in the double-blinded phase of the study are reported elsewhere.11,['8a'],0,
PMC3386495,S79,"Randomisation and masking the randomisation system informed local clinicians of the patients' unique trial identification number, and the weight-adjusted dose of drug or placebo in the double-blinded phase, or of the weight-adjusted drug dose among those allocated thrombolysis in the open phase, to be given as a 10% bolus with the remainder by an infusion over 1 h.",['10'],0,
PMC3386495,S80,"Randomisation and masking with the exception of the 276 patients treated in the double-blinded phase of the trial, treatment was given openly and neither the patient nor the treating clinicians were masked.",['11a'],0,
PMC3386495,S81,"Randomisation and masking hospital staff completed an early outcome form at 7 days, death, or hospital discharge, whichever occured first, recording details of events occurring in hospital within 7 days, details of background treatments given and functional status.",['6a'],0,
PMC3386495,S82,"Randomisation and masking 6 months after randomisation, general practitioners (or hospital coordinators) were contacted by the ist-3 trial office staff to check that the patient was alive and inform them that they might be approached for follow-up.",['6a'],0,
PMC3386495,S83,"Randomisation and masking if appropriate, the ist-3 trial office masked staff then mailed a postal questionnaire to patients to assess outcome.","['11a', '6a']",0,
PMC3386495,S84,"Randomisation and masking non-responders were contacted by telephone, and follow-up data was obtained by telephone interview.",['6a'],0,
PMC3386495,S85,"Randomisation and masking in italy and austria, all follow-ups were done as telephone interviews by a clinician, who was masked to treatment allocation and was highly experienced in outcome assessment.","['6a', '11a']",0,
PMC3386495,S86,"Randomisation and masking in portugal, patients were followed up in clinic by clinicians not involved in the patients' initial treatment, again, masked to treatment allocation as far as possible.","['6a', '11a']",0,
PMC3386495,S87,"Randomisation and masking to assess the durability of any treatment benefit beyond 6 months, patients recruited in the uk (and in other countries where appropriate funding had been obtained) were also followed up at 18 months.",['6a'],0,
PMC3386495,S88,"Randomisation and masking all follow-up done by patient contact for these analyses ceased on march 31, 2012, but recording of deaths from national registries of deaths continues in uk, norway, and sweden.",['6a'],0,
PMC3386495,S90,"Randomisation and masking at the outset of the trial in 2000, we estimated that, among the type of patients likely to be recruited at the time, to detect both an absolute difference of 10% in the proportion of patients alive and independent at 6 months after treatment and to have sufficient power to permit reliable analyses of the prespecified subgroups, a sample of 6000 patients would be needed.",['7a'],0,
PMC3386495,S91,"Randomisation and masking a trial of that size could detect a clinically worthwhile net benefit of as little as 3% absolute difference in the primary outcome (80% power, α=0·05).",['7a'],0,
PMC3386495,S92,"Randomisation and masking however, it was clear by 2007 that obtaining a sample of 6000 was no longer feasible, and the steering committee agreed a revised recruitment target.11",['3b'],0,
PMC3386495,S92,"head Randomisation and masking evergreen state however, it was past clear citizens committee by 2007 that revise obtaining a angstrom sample of 6000 was no longer evergreen state feasible, and the steering committee agreed a revise revised recruitment target.11",['3b'],1,random insertion
PMC3386495,S92,"Randomisation and masking however, it was clear by 2007 that obtaining a sampling of 6000 was no longer feasible, and the Does steer Commit agreed a revision procedure auditory recruitment target.11",['3b'],1,umls
PMC3386495,S92,"Randomisation however, it was clear 2007 that obtaining a sample of 6000 no longer the steering committee a revised recruitment target.11",['3b'],1,random deletion
PMC3386495,S92,"Randomisation and masking however, it was clear by 2007 that obtaining a Sampling of 6000 was no longer feasible, and the Does steer committing agreed a revision procedure auditory recruitment target.11",['3b'],1,umls
PMC3386495,S92,"Randomisation 2007 masking and it was target.11 by however, that obtaining recruitment steering a of clear no longer feasible, and the sample committee agreed 6000 revised a was",['3b'],1,random swap
PMC3386495,S92,"Randomisation and masking however, it was clear by 2007 that obtaining a sampling of 6000 was no longer feasible, and the Steers commit agreed a Revision procedure auditory recruitment target.11",['3b'],1,umls
PMC3386495,S93,"Randomisation and masking the sample size, re-estimated in 2007 on the basis of event rates in both treatment groups combined, was 3100.",['7a'],0,
PMC3386495,S94,Randomisation and masking this sample size gave 80% power to detect an absolute difference of 4·7% in the primary outcome.11,['7a'],0,
PMC3386495,S95,"Randomisation and masking we monitored the quality and integrity of the accumulating clinical data according to a protocol agreed with the study sponsors, which involved central statistical monitoring according to the principles described by buyse and colleagues,28 supplemented by onsite monitoring and detailed source data verification in a random sample of 10% of records in centres that had recruited more than 30 patients, or when patterns in the data at a centre seemed anomalous.",['0'],0,
PMC3386495,S96,"Randomisation and masking all ist-3 monitoring procedures were compliant with requirements of all study sponsors, the national ethics committees and regulatory agencies in the 12 participating countries, and they met all appropriate regulatory and good clinical practice requirements.",['0'],0,
PMC3386495,S97,"Randomisation and masking all baseline data, 7-day, and 6-month outcome data were subject to verification checks built into the randomisation and data management system.",['0'],0,
PMC3386495,S98,"Randomisation and masking we monitored all baseline and postrandomisation imaging, which provided additional cross-checks on recruited patients and centre performance.",['0'],0,
PMC3386495,S99,"Randomisation and masking an expert radiologist checked all scans, masked to clinical details and treatment allocation, immediately on receipt at the trial office, for evidence of adverse events and protocol deviations.",['0'],0,
PMC3391717,S39,"Study design and patients we did this phase 3 randomised, placebo-controlled trial at six dutch, one scottish, and one chilean centre.","['3a', '4b']",0,
PMC3391717,S40,Study design and patients the trial protocol has been published.11,['0'],0,
PMC3391717,S41,Study design and patients patients were eligible for inclusion if they were admitted to the neurological or neurosurgical units of one of the participating hospitals within 4 days of haemorrhage.,['4a'],0,
PMC3391717,S42,"Study design and patients investigators based the diagnosis of aneurysmal subarachnoid haemorrhage on the presence of extravasated blood in the basal cisterns by brain ct, or—if ct was negative—by xanthochromia of cerebrospinal fluid.",['0'],0,
PMC3391717,S43,"Study design and patients for patients with a normal ct scan and xanthochromia of cerebrospinal fluid, proof of an aneurysm was a prerequisite for inclusion.",['4a'],0,
PMC3391717,S44,Study design and patients we included patients with a perimesencephalic pattern of haemorrhage on ct only if they had an aneurysm of the posterior circulation.,['4a'],0,
PMC3391717,S45,"Study design and patients exclusion criteria were age younger than 18 years, renal failure (defined as serum creatinine concentration of more than 150 μmol/l), bodyweight less than 50 kg, or imminent death.",['4a'],0,
PMC3391717,S46,Study design and patients the study complies with the declaration of helsinki and good clinical practice guidelines.,['0'],0,
PMC3391717,S47,Study design and patients we obtained ethics committee approval from every centre.,['0'],0,
PMC3391717,S48,Study design and patients all patients provided written and oral informed consent.,['0'],0,
PMC3391717,S50,Randomisation and masking the randomisation code was produced by the university medical center utrecht (the netherlands) pharmacy.,['10'],0,
PMC3391717,S50,marrow Randomisation and masking the past health check randomisation code was produced by dissemble the university dissemble medical center utrecht (the netherlands) pharmacy.,['10'],1,random insertion
PMC3391717,S51,"Randomisation and masking the pharmacy used computer-generated randomisation codes in blocks of four, and stratified by centre.","['8a', '8b']",0,
PMC3391717,S51,"Randomisation and masking the Pharmacy domain used by computer degenerating randomisation a codes in Blocked of four, and stratified by centre.","['8a', '8b']",1,umls
PMC3391717,S52,"Randomisation and masking the pharmacy produced identical, sequentially numbered, randomly assigned boxes of study medication, containing either magnesium sulphate or placebo.",['9'],0,
PMC3391717,S52,"Randomisation and dissemble the chemists produced identical, sequentially numbered, haphazardly depute box of study medication, containing either magnesium sulfate or placebo.",['9'],1,synonym
PMC3391717,S53,Randomisation and masking local investigators assigned the participant to the box with the lowest study number.,['10'],0,
PMC3391717,S54,Randomisation and masking the randomisation key was kept by the pharmacy of the university medical center utrecht.,['10'],0,
PMC3391717,S55,"Randomisation and masking patients, treating physicians, and investigators assessing outcomes and analysing data were masked to the allocation.",['11a'],0,
PMC3391717,S57,"Procedures at admission to hospital, investigators recorded sex, age, and world federation of neurological surgeons subarachnoid haemorrhage grade12 for each patient.",['0'],0,
PMC3391717,S58,"Procedures a score of 1–3 was deemed a good clinical condition, and a score of 4–5 was deemed a poor clinical condition.",['0'],0,
PMC3391717,S59,"Procedures study medication consisted of vials containing 64 mmol magnesium sulphate or placebo (saline), produced by the pharmacy of the university medical center utrecht and distributed to the participating centres (except for the centre in chile, which produced its own study medication).",['5'],0,
PMC3391717,S60,Procedures an intravenous magnesium dosing regimen of 64 mmol per day after aneurysmal subarachnoid haemorrhage is safe and maintains serum magnesium concentrations at between 1·0 and 2·0 mmol/l.13,['0'],0,
PMC3391717,S61,"Procedures furthermore, symptomatic hypermagnesaemia does not occur in patients with normal renal function.14",['0'],0,
PMC3391717,S62,"Procedures therefore, participants received a fixed daily dose of 64 mmol magnesium sulphate reconstituted in 0·9% saline, or placebo, as soon as possible after providing consent.",['5'],0,
PMC3391717,S63,"Procedures investigators administered study medication continuously via intravenous infusion and continued for 20 days after haemorrhage onset, or until hospital discharge or death if it occurred sooner.",['5'],0,
PMC3391717,S64,Procedures investigators checked renal function at least once every 2 days to prevent symptomatic hypermagnesaemia.,['5'],0,
PMC3391717,S65,Procedures monitoring of magnesium concentration was not mandatory.,['0'],0,
PMC3391717,S66,"Procedures we discouraged, but permitted, investigators to treat hypomagnesaemia at admission with intravenous magnesium sulphate.",['5'],0,
PMC3391717,S67,"Procedures investigators treated patients according to local protocols, which included oral nimodipine 360 mg/day, bed rest until aneurysm occlusion, and early aneurysm occlusion, and aimed at achievement of normovolaemia.",['5'],0,
PMC3391717,S68,"Procedures the primary outcome was dependence15 (defined as a modified rankin scale score of 4 or 5) or death, 3 months after haemorrhage.",['6a'],0,
PMC3391717,S69,"Procedures the research nurse and study coordinator collected outcome data centrally, and assessed the rankin score by semi-structured telephone interview in the patient's own language.",['6a'],0,
PMC3391717,S70,"Procedures the interview was translated into dutch and spanish with the standard procedure16,17 for forward–backward translation.",['6a'],0,
PMC3391717,S71,Procedures secondary outcome measures were no symptoms (modified rankin scale score of 0) 3 months after haemorrhage and the difference between the distribution of all scores on the modified rankin scale.,['6a'],0,
PMC3391717,S73,"Statistical analysis in our pilot study, 35% of patients in the untreated group had a poor outcome compared with 27% in the intervention group (rr 0·77).10",['0'],0,
PMC3391717,S74,Statistical analysis on the basis of these data we estimated that 1082 patients would be needed to confirm this effect with an α of 5% and 80% power.,['7a'],0,
PMC3391717,S75,Statistical analysis to allow for reliable detection of a slightly smaller effect (risk ratio 0·78) we decided to enrol 1200 patients.,['7a'],0,
PMC3391717,S76,Statistical analysis a research nurse entered all baseline and outcome data in the study database.,['0'],0,
PMC3391717,S77,Statistical analysis the study coordinator analysed the data.,['0'],0,
PMC3391717,S78,Statistical analysis the data were checked and results discussed by the executive committee.,['0'],0,
PMC3391717,S79,"Statistical analysis the data monitoring committee did two interim analyses during the study, after 350 and 750 patients had completed 3-month follow-up, with reference to a pre-defined stopping rule, and recommended continuation of the trial on both occasions.",['7b'],0,
PMC3391717,S79,"Statistical analysis data the data monitoring committee did advocate two interim analyses during the study, after 350 monitor and 750 patients had information completed 3-month execute check follow-up, with reference to a pre-defined depth psychology stopping rule,  finish finish and recommended continuation of the angstrom trial on both occasions.",['7b'],1,random insertion
PMC3391717,S79,"Statistical analysis the Data call receiving device study monitoring Commit did two interim analyses during the scientific study  after 350 and 750 patients had completed 3-month follow-up, with reference to a pre definition Stannic Fluoride rule, and recommended Discontinue of the Atrium of heart on both occasions.",['7b'],1,umls
PMC3391717,S79,"Statistical analysis the Data call receiving device study monitoring committing did two interim analyses during the scientific study  after 350 and 750 patients had completed 3-month follow-up, with reference to a pre definition Stop rule, and recommended Discontinued of the Atrium on both occasions.",['7b'],1,umls
PMC3391717,S79,"Statistical analysis the Data call receiving device study monitoring Commit Lozenge did two interim analyses during the Scientific Study  after 350 and 750 patients had completed 3-month follow-up, with reference to a pre Definition Stannic Fluoride rule, and recommended Discontinue of the heart atria on both occasions.",['7b'],1,umls
PMC3391717,S80,Statistical analysis we analysed the results according to intention to treat by comparing poor outcome at 3 months in each group with a risk ratio and 95% ci.,['12a'],0,
PMC3391717,S81,"Statistical analysis we did planned sensitivity analyses by assigning patients lost to follow-up to either a good outcome or a poor outcome irrespective of treatment group, and assigning patients with unknown randomisation codes to either the magnesium group or the placebo group.",['0'],0,
PMC3391717,S82,"Statistical analysis planned subgroup analyses were done according to age, sex, clinical condition at admission, method of treatment of aneurysm, and whether the centre treated hypomagnesaemia with intravenous magnesium supplementation.",['12b'],0,
PMC3391717,S83,Statistical analysis we compared the distributions of the modified rankin scale scores with the non-parametric mann-whitney u test.,['12a'],0,
PMC3391717,S84,Statistical analysis we updated our previous cochrane meta-analysis5 with results of mash 2 and eligible randomised trials that had been published since the start of mash 2 and the last update of the cochrane review.18–20,['0'],0,
PMC3391717,S85,Statistical analysis we used cochrane review manager (version 5.1) software for the meta-analysis and spss (version 15.0) for all other analyses.,['0'],0,
PMC3391717,S86,Statistical analysis this study is registered with controlled-trials.com (isrctn 68742385) and the eu clinical trials register (eudract 2006-003523-36).,['0'],0,
PMC3391717,S88,"Role of the funding source the sponsor had no role in study design, data collection, data analysis, data interpretation, or writing of the report.",['0'],0,
PMC3391717,S89,Role of the funding source the corresponding author had full access to all data in the study and had final responsibility for the decision to submit for publication.,['0'],0,
PMC3420230,S101,"Outcomes once the decision not to fund the main trial was known, a full statistical analysis plan was prepared with prespecified primary and secondary outcome measures; this was uploaded onto the trials website, with the date of amendment logged.",['6b'],0,
PMC3420230,S101,"Outcomes once the Indecisive not to fundus the main Heart Atrium was known, a full SA Plan was Yutopar with prespecified primary tumors and metastasize outcome measures; this was uploaded onto the trials Web Site  with the date of amendment Complete Blockage Device ",['6b'],1,umls
PMC3420230,S101,"Outcomes once the Indecisive not to fundus the main Atrium of Heart was known, a full SAP was Pre Par with prespecified Primary Tumor and metastases outcome measures; this was uploaded onto the trials Internet Website  with the date of amendment Complete Blockage Device ",['6b'],1,umls
PMC3420230,S101,"Outcomes once the Indecisive not to fundus the main Atrium of Heart was known, a full SAP was Yutopar with prespecified Primary Tumor and secondary tumors outcome measures; this was uploaded onto the trials Web Site  with the date of amendment Complete Blockage ",['6b'],1,umls
PMC3420230,S101,"once the decision not to the was full statistical plan was with primary and secondary measures; this was uploaded onto the trials website, with the amendment logged.",['6b'],1,random deletion
PMC3420230,S101,"Outcomes once the decision depth psychology not evergreen state unionize to fund the main organize trial was known, a upshot full statistical analysis upload plan evergreen state subdue master was prepared with prespecified primary and secondary outcome evergreen state measures; this was uploaded onto the trials website, with the date master of amendment logged.",['6b'],1,random insertion
PMC3420230,S101,"Outcomes the decision to fund main trial was statistical plan was prepared with prespecified and secondary outcome this was onto the trials website, with the of amendment",['6b'],1,random deletion
PMC3420230,S101,"Outcomes once upshot the run decision not to fund the main master trial was known, a full statistical analysis lean plan was prepared secondary winding with prespecified primary and secondary depth psychology outcome measures; entire this was evergreen state run uploaded onto the trials evergreen state website, with the date entire of amendment logged.",['6b'],1,random insertion
PMC3420230,S102,Outcomes no data were unblinded before this time.,['0'],0,
PMC3420230,S103,"Outcomes for the ursodeoxycholic acid comparison, the primary outcome was itch in the mother, measured as the arithmetic mean of all post-randomisation measures of worst itch in the previous 24 hours assessed on a visual analogue scale.",['6a'],0,
PMC3420230,S104,"Outcomes to avoid over-interpretation of our results, we carried out two online surveys (www.surveymonkey.com) before unblinding of the trial to determine what reduction in score on the visual analogue scale would be a clinically meaningful difference among clinicians involved in treating women with intrahepatic cholestasis of pregnancy and among women who had previously experienced the condition (full questions given in supplementary appendix 1).",['0'],0,
PMC3420230,S105,Outcomes women and clinicians were informed that the mean baseline itch score on the visual analogue scale was 60 mm (by analysis of blinded data) and were offered a choice of answers.,['0'],0,
PMC3420230,S106,"Outcomes for the timing of delivery comparison, the primary outcome was caesarean section.",['6a'],0,
PMC3420230,S107,"Outcomes it is widely believed that induction in general increases the rate of caesarean sections, although recent trials of timing of delivery at term have shown no significant effect.12 13",['0'],0,
PMC3420230,S108,Outcomes secondary outcome measures for the ursodeoxycholic acid comparison were prespecified as maternal outcomes and perinatal outcomes.,['6a'],0,
PMC3420230,S109,"Outcomes maternal outcomes were average itch in past 24 hours (visual analogue scale); levels of total bile acids, alanine transaminase, and aspartate transaminase; mode of onset of labour; mode of delivery; indication for delivery; and blood loss at delivery.",['6a'],0,
PMC3420230,S110,"Outcomes perinatal outcomes were gestation at delivery, baby outcome, birth weight, presence of meconium stained amniotic fluid, arterial cord ph, venous cord ph, apgar score at five minutes, congenital anomalies, admission to a neonatal unit (including duration), need for ventilation (including duration), convulsions, and jaundice.",['6a'],0,
PMC3420230,S111,"Outcomes for the timing of delivery comparison, we chose the same secondary maternal and perinatal outcomes.",['6a'],0,
PMC3420230,S112,"Outcomes the outcome measures previously specified at the start of this initial phase of the trial were designed to measure the feasibility of the second phase—namely, recruitment to the two interventions (total recruitment rate per 1000 deliveries per annum and total recruitment rate per eligible women), recruitment rates related to disease severity, acceptability of randomisation among potential participants offered trial entry, adherence with each treatment arm, and completeness of outcome data.",['0'],0,
PMC3420230,S114,Parallel audit all centres undertook an audit in parallel with the trial from the start of recruitment until 1 april 2010 (when the initial target of 90 women had been recruited).,['0'],0,
PMC3420230,S115,"Parallel audit they identified all pregnant women with raised bile acid levels (in collaboration with each hospital’s chemical pathology laboratory) and undertook postnatal case note review to ascertain whether a diagnosis of intrahepatic cholestasis of pregnancy had been confirmed, what treatment had been given, and whether the participation in the trial had been offered.",['0'],0,
PMC3420230,S116,Parallel audit the number of deliveries per centre per month during the audit period was obtained.,['0'],0,
PMC3420230,S118,"Sample size for the planned factorial trial, we estimated that a provisional sample size would be 1498 women (749 per group).",['7a'],0,
PMC3420230,S119,"Sample size this would give 80% power, α 0.05, to show a reduction in the primary composite endpoint (fetal death or severe morbidity) from 6% to 3%.",['7a'],0,
PMC3420230,S120,"Sample size however, detailed power calculations were not possible without an accurate estimate of the event rate and the clinical spectrum of likely recruits to such a trial.",['7a'],0,
PMC3420230,S121,Sample size the target sample size of the initial phase was determined to be about 90 participants to allow reasonably precise estimates of the variables for the main trial.,['7a'],0,
PMC3420230,S122,"Sample size after the decision to analyse the initial phase alone and before unblinding, we undertook a sample size calculation based on our new primary outcome measure of maternal itch score with the clinically meaningful difference as determined.",['7a'],0,
PMC3420230,S123,Sample size this confirmed that the study as carried out had over 99.9% power to detect a difference of 30 mm (with a standard deviation of 26 mm across both arms and a correlation between baseline and follow-up measurements).,['7a'],0,
PMC3420230,S125,"Statistical analysis trial analysis followed the intention to treat principle, with women and infants analysed according to the original randomised allocation, irrespective of adherence and crossovers.",['0'],0,
PMC3420230,S126,"Statistical analysis for repeated measurements over time (severity of itch and biochemistry), we used the average (arithmetic or geometric mean) during the intervention period.19",['12a'],0,
PMC3420230,S127,"Statistical analysis in all analyses, regression methods were used and adjustment made for stratification variables (gestation at recruitment for ursodeoxycholic acid trial only, and study centre for both trials) and for potential confounders (baseline bile acid levels, and others where the imbalance was substantial).",['12a'],0,
PMC3420230,S128,Statistical analysis for the analysis of perinatal outcomes we treated all infants (singletons or twins) equally.,['0'],0,
PMC3420230,S129,"Statistical analysis to allow for multiple pregnancy, we adjusted standard errors for clustering by mother using the huber-white sandwich estimator, and multiplicity included as a covariate.20",['12a'],0,
PMC3420230,S130,Statistical analysis mode of delivery was expressed as a perinatal outcome owing to the inclusion of twin pregnancies in which the mode of delivery may be different for one twin.,['12a'],0,
PMC3420230,S131,Statistical analysis for continuous outcomes (such as visual analogue scale measurement and biochemical results) covariates included the baseline measurement.21,['0'],0,
PMC3420230,S132,Statistical analysis because of the spread and distribution of values we based the analysis of biochemical markers on logged values.,['12a'],0,
PMC3420230,S133,Statistical analysis the treatment effect was presented as a concentration ratio (the ratio between treatment groups of the geometric mean concentration post-randomisation).,['12a'],0,
PMC3420230,S134,Statistical analysis we estimated risk ratios and risk differences for yes or no outcomes; we used binary regression with a log-link (for risk ratios) and a linear link (for risk differences).,['12a'],0,
PMC3420230,S135,Statistical analysis time to delivery was treated as partially censored data and analysed using cox’s proportional hazards.,['12a'],0,
PMC3420230,S136,"Statistical analysis for the ursodeoxycholic acid comparison, censoring was at delivery (if after 37 weeks) for pregnancies randomised to the early term delivery arm of the other trial and undergoing induction of labour or caesarean section owing to trial allocation (rather than maternal or fetal compromise or the request of the mother or obstetrician); and otherwise at 40 weeks.",['0'],0,
PMC3420230,S137,"Statistical analysis for the timing of delivery comparison, censoring was at 40 weeks in all cases.",['0'],0,
PMC3420230,S138,"Statistical analysis for subgroup analyses, the principal subgroup was level of bile acids at baseline (continuous and in three categories: normal with raised alanine transaminase levels (bile acids 14 µmol/l, alanine transaminase >100 u/l), mild (bile acids 15-40 µmol/l), and severe (bile acids >40 µmol/l).",['0'],0,
PMC3420230,S139,"Statistical analysis we used interaction tests to determine whether apparent differences in treatment effect between groups could be interpreted as real (not due to chance only), and hence to indentify subgroups that might or might not benefit from randomised treatment.",['12b'],0,
PMC3420230,S140,"Statistical analysis analyses were done in the statistical package stata version 11.1 or later (statacorp, college station, tx).",['12a'],0,
PMC3420230,S142,Ethical approval the protocol22 was published at the start of the trial.,['0'],0,
PMC3420230,S143,Ethical approval the updated statistical analysis plan was uploaded onto the trials website before unblinding of the data and incorporated into the revised protocol.,['0'],0,
PMC3420230,S144,Ethical approval the trial is reported in accordance with the consolidated standards of reporting trials guidelines.,['0'],0,
PMC3420230,S54,Methods we undertook a semifactorial randomised controlled trial of two interventions in women with intrahepatic cholestasis of pregnancy at nine maternity units in the united kingdom.,"['3a', '4b']",0,
PMC3420230,S54, CDISC SDTM Method Terminology we undertook a semifactorial controlled trial randomized of two nursing interventions in women with Cholestasis intrahepatic of female pregnancy at nine Maternity brand of multivitamin Lousy hair in the united kingdom.,"['3a', '4b']",1,umls
PMC3420230,S55,Methods the trial began in two centres in october 2008 and the remainder joined in over the following year as regulatory approvals were obtained.,['0'],0,
PMC3420230,S56,"Methods women were eligible if they had confirmed intrahepatic cholestasis of pregnancy (itching in pregnancy with other causes excluded, in association with a serum bile acid level greater than the upper limit of normal for that unit’s laboratory) or if they had pruritus with raised alanine transaminase levels (>100 iu/l) and were between 24+0 and 40+6 weeks pregnant for the ursodeoxycholic acid comparison or between 34+1 and 37+6 weeks with a singleton pregnancy for the timing of delivery comparison.",['4a'],0,
PMC3420230,S57,"Methods we excluded women who were aged less than 18 years; had laboratory confirmed hepatitis a or hepatitis b, pre-eclampsia, primary hepatic disorders, known α-1 antitrypsin deficiency, or current drugs causing deranged liver enzymes; were known to have a lethal fetal anomaly; had an allergy to any component of the ursodeoxycholic acid or placebo capsules; or were unable to give informed consent.",['4a'],0,
PMC3420230,S58,"Methods women with concurrent hepatitis c or cholelithiasis, or both, were eligible.",['4a'],0,
PMC3420230,S59,Methods women with a multiple pregnancy were eligible only for the ursodeoxycholic acid comparison as most participating clinicians indicated that such women should normally be delivered at 38 weeks’ gestation.,['4a'],0,
