PMCID,sentence_id,text,CONSORT_item,augment,methods
PMC3128457,S64,Outcomes the width (b) was measured as the maximum thickness in cm of haematoma from the inner table of the skull perpendicular to the length.,['6a'],0,
PMC3128457,S65,Outcomes the depth (c) was determined by multiplying the number of slices on which haematoma is visible by the slice interval thickness listed on the ct scan.,['6a'],0,
PMC3128457,S66,Outcomes to obtain the volume in cm3 the final product (a.b.c) was divided by 2.,['6a'],0,
PMC3128457,S68,Outcomes measurement—a representative slice near the centre of the haematoma was selected.,['6a'],0,
PMC3128457,S69,Outcomes the linear distance in cm between each corner of the epidural lens shape was used to determine the length (a).,['6a'],0,
PMC3128457,S70,Outcomes the width (b) was measured as the maximum thickness in cm of haematoma (b) from the inner table of the skull perpendicular to the length.,['6a'],0,
PMC3128457,S71,Outcomes the depth (c) was determined by multiplying the number of slices on which haematoma is visible by the slice interval listed on the ct scan.,['6a'],0,
PMC3128457,S72,"Outcomes to obtain the volume in cm3, the final product (a.b.c) was divided by 2",['6a'],0,
PMC3128457,S74,Outcomes measurement—blood within subarachnoid spaces between pia and arachnoid membranes.,['6a'],0,
PMC3128457,S75,Outcomes haemorrhage thickness was categorised as ≤5 mm or >5 mm.,['6a'],0,
PMC3128457,S76,Outcomes the thickness was rated within a representative sulcus,['6a'],0,
PMC3128457,S78,Outcomes measurement—focal low attenuation in distribution indicating arterial ischaemic cause rather than traumatic contusional injury rated according to validated scale for ischaemic stroke,['6a'],0,
PMC3128457,S80,"Outcomes measurement—(1) sulcal effacement, (2) ventricular effacement, (3) uncal herniation, (4) cisterns compressed, (5) cisterns absent, (6) midline shift (in mm)",['6a'],0,
PMC3128457,S81,"Outcomes the primary outcome was total haemorrhage growth, defined as the difference in the combined volume (ml) of all intracranial haemorrhagic lesions (intra-parenchymal haematoma + haemorrhagic contusion + subdural haematoma + epidural haematoma) from the first to the second scan.",['6a'],0,
PMC3128457,S82,"Outcomes secondary outcomes were (a) significant haemorrhage growth defined as an increase by ≥25% of total haemorrhage in relation to its initial volume, (b) new intracranial haemorrhage (apparent on the second scan but not apparent on the first), (c) change in subarachnoid haemorrhage grade, (d) mass effect, and (e) new focal cerebral ischaemic lesions (apparent on the second scan but not the first).",['6a'],0,
PMC3128457,S83,"Outcomes the clinical outcomes were death from any cause, dependency, and the need for neurosurgical intervention.",['6a'],0,
PMC3128457,S84,"Outcomes clinical outcomes were recorded at hospital discharge, at 28 days after randomisation, or death, whichever occurred first.",['6a'],0,
PMC3128457,S85,Outcomes dependency was measured using the five point modified oxford handicap scale (mohs).17,['6a'],0,
PMC3128457,S86,"Outcomes we dichotomised the scale into “dependent” (fully dependent requiring attention day and night, or dependent but not requiring constant attention) or “independent” (some restriction in lifestyle but independent, minor symptoms, or no symptoms).",['6a'],0,
PMC3128457,S87,"Outcomes we also reported a “composite poor outcome” defined as a patient who developed one or more of the following during the follow-up period—significant haemorrhage growth, new intracranial haemorrhage, new focal cerebral ischaemic lesions, the need for neurosurgery, or death.",['6a'],0,
PMC3128457,S88,"Outcomes adverse events that were serious, unexpected, and suspected to be related to the study treatment were reported separately.",['6a'],0,
PMC3128457,S90,"Sample size assuming an initial intracranial haemorrhage volume of 20 ml, an average haemorrhage growth of 7 ml in the control group and a correlation of 0.6 between initial and follow-up volumes, we estimated that a trial with 300 patients would have 80% power (α=0.05) to detect a 35% reduction in haemorrhage growth.",['7a'],0,
PMC3128457,S91,"Sample size we pre-specified in the protocol that, as this study was nested within the main crash-2 trial, even if the planned sample size of 300 patients was not achieved, recruitment would stop at the same time as the main crash-2 trial.",['7a'],0,
PMC3128457,S93,"Randomisation after eligibility had been confirmed and the locally approved consent procedures had been completed, patients were randomly assigned.",['0'],0,
PMC3128457,S94,"Randomisation randomisation was balanced by centre, with an allocation sequence based on a block size of eight.",['8b'],0,
PMC3128457,S94,"Randomisation randomisation was Clinical Balances by centre, with an allocation sequence based on a Obstruction size of eight.",['8b'],1,umls
PMC3128457,S95,Randomisation we used a local pack system that selected the lowest numbered treatment pack from a box containing eight numbered packs.,['8a'],0,
PMC3128457,S96,"Randomisation apart from the pack number, the treatment packs were identical.",['9'],0,
PMC3128457,S96,"Randomisation apart from the pack number, the Therapies packs were identical.",['9'],1,umls
PMC3128457,S96,"randomisation asunder from the pack number, the treatment inner circle were identical.",['9'],1,synonym
PMC3128457,S97,"Randomisation the pack number was recorded on the entry form, which was sent to the international trial coordinating centre in london, uk.",['10'],0,
PMC3128457,S98,"Randomisation once the treatment pack number was recorded, the patient was included in the trial whether or not the treatment pack was opened or the allocated treatment started.",['10'],0,
PMC3128457,S99,Randomisation all site investigators and trial coordinating centre staff were masked to treatment allocation.,['11a'],0,
PMC3242163,S32,Patients and randomisation details of hps have been reported previously.1–3,['0'],0,
PMC3242163,S33,"Patients and randomisation briefly, between july, 1994, and may, 1997, 20 536 men and women aged about 40–80 years, who were at increased risk of vascular events, were randomly allocated to receive 40 mg simvastatin daily or matching placebo.","['4a', '5', '3a']",0,
PMC3242163,S34,"Patients and randomisation at the final follow-up (may–october, 2001), participants were encouraged to continue their allocated study treatment (unless it was contraindicated) until the study results were sent to them and their family doctors on nov 11, 2001.",['5'],0,
PMC3242163,S35,"Patients and randomisation participants were advised to discuss with their doctors, in light of those results, whether non-trial statin treatment should be prescribed (and study treatment stopped).",['5'],0,
PMC3242163,S36,"Patients and randomisation to allow unbiased assessment of subsequent long-term effects, participants and their doctors were not made aware of their previously allocated study treatment unless there was a particular request to do so, and only 15% of participants were unblinded (18% simvastatin-allocated vs 13% placebo-allocated).",['11a'],0,
PMC3242163,S38,"Procedures and follow-up during the in-trial treatment period, routine follow-up in study clinics was at 4, 8, and 12 months and then every 6 months.",['6a'],0,
PMC3242163,S39,"Procedures and follow-up information was sought about any suspected heart attacks, strokes, vascular procedures, cancers, or other serious adverse events.",['6a'],0,
PMC3242163,S40,"Procedures and follow-up participants unable or unwilling to attend were contacted by telephone, or follow-up was sought from their family doctors.",['6a'],0,
PMC3242163,S41,"Procedures and follow-up post-trial follow-up of serious adverse events was conducted by mailing questionnaires to all surviving participants in late november, 2001, and then annually until november, 2006, with a reminder mailed about 2 months later.",['6a'],0,
PMC3242163,S42,Procedures and follow-up follow-up of participants who did not complete questionnaires was sought from their family doctors.,['6a'],0,
PMC3242163,S43,"Procedures and follow-up during both the in-trial and post-trial periods, information about the sites of registered cancers and certified causes of deaths was requested from uk national registries for all randomised patients.",['6a'],0,
PMC3242163,S44,"Procedures and follow-up further details were sought from the participants' family doctors (plus, if necessary, hospital records) about all reports that might relate to major vascular events or deaths.",['6a'],0,
PMC3242163,S45,"Procedures and follow-up in view of the high confirmation rate (>95%) in central adjudication of cancers reported during the in-trial period, further information was not routinely sought about non-fatal cancers reported during the post-trial period.",['6a'],0,
PMC3242163,S46,"Procedures and follow-up events were coded according to prespecified criteria1 by clinical staff in the coordinating centre, who were unaware of the study treatment allocation.",['11a'],0,
PMC3242163,S47,"Procedures and follow-up during the in-trial period, compliance with study treatment was assessed at each follow-up by questioning the participant and reviewing their remaining calendar-packed tablets.",['0'],0,
PMC3242163,S48,"Procedures and follow-up the effects of treatment allocation on cholesterol concentrations were assessed by assaying blood obtained at study clinics from a sample of about 5% of participants scheduled for follow-up at about the same time each year, and from all participants attending follow-up between august, 2000, and february, 2001.2",['6a'],0,
PMC3242163,S49,"Procedures and follow-up during the post-trial period, participants were asked each year about their current statin use, and post-trial lipid profile assays were sought from 1500 randomly selected surviving participants between may, 2004, and august, 2004 (ie, about 3 years after the scheduled treatment period).",['6a'],0,
PMC3242163,S50,Procedures and follow-up about 1100 blood samples were obtained by participants' family doctors and were mailed to a central laboratory for assay using previously validated methods.15,['6a'],0,
PMC3242163,S52,"Endpoints and statistical analysis the main comparisons entail log-rank analyses of the first post-randomisation occurrence of particular events during the in-trial period (defined as events occurring up to nov 11, 2001) and during the post-trial period (defined as events occurring from nov 11, 2001, until march 31, 2007) among all those originally allocated 40 mg simvastatin daily versus all those allocated matching placebo tablets (ie, intention-to-treat analyses).",['12a'],0,
PMC3242163,S53,"Endpoints and statistical analysis the results of these in-trial analyses differ slightly from previously published findings2,3 because of the inclusion of events taking place between the participants' final follow-up visit and nov 11, 2001 (mean extra follow-up of 3·5 months [sd 1·4]).",['0'],0,
PMC3242163,S54,"Endpoints and statistical analysis the primary outcome for analyses of prolonged follow-up was prespecified to be the first post-randomisation major vascular event (defined as non-fatal myocardial infarction or coronary death, fatal or non-fatal stroke, coronary or non-coronary revascularisation).",['6a'],0,
PMC3242163,S55,"Endpoints and statistical analysis secondary outcomes were: major vascular events during each year of follow-up and in various subcategories of patients; major coronary events (ie, non-fatal myocardial infarction or coronary death), strokes, and revascularisations separately; deaths from vascular and non-vascular causes separately; and cancers at all sites (excluding non-melanoma skin cancer).",['6a'],0,
PMC3242163,S56,"Endpoints and statistical analysis analyses are presented of other outcomes, some of which (eg, site-specific cancer, cerebral haemorrhage) were prespecified for the in-trial period whereas some were not (eg, cancer incidence each year).",['0'],0,
PMC3242163,S57,Endpoints and statistical analysis allowances for multiple comparisons and for the post-hoc nature of such analyses were made in their interpretation.,['0'],0,
PMC3242163,S59,"Role of the funding source the trial was designed, conducted, analysed, and interpreted by the investigators, independently of all funding sources.",['0'],0,
PMC3242163,S60,Role of the funding source the writing committee had full access to the study data and had final responsibility for the decision to submit for publication.,['0'],0,
PMC3321505,S32,Patients male and female patients aged 40–80 years expected to require daily nsaid therapy for at least 6 months for pain and/or inflammatory conditions were eligible.,['4a'],0,
PMC3321505,S33,"Patients exclusion criteria included history of erosive esophagitis; history of gi complications (bleeding, perforated ulcer, gastric outlet obstruction due to an ulcer); history of nsaid-associated asthma exacerbations, acute renal failure, interstitial nephritis, or hepatitis; history of gi malignancy; history of myocardial infarction, unstable cardiac arrhythmias, or stroke within 6 months of study entry; coronary artery bypass graft surgery within 14 days of study entry; uncontrolled congestive heart failure or hypertension at entry; acid-suppressive therapy or misoprostol within 14 days before study entry or investigational drug or nsaids (including aspirin >325 mg daily) within 30 days before study entry; ulcer or >5 erosions on screening upper gi tract endoscopy; or one of the following abnormalities on baseline laboratory testing: creatinine clearance <45 ml/min; aminotransferase >2.5 times upper limit of normal; fasting blood sugar >200 mg/dl; serum pregnancy test positive; serologic tests positive for human immunodeficiency virus, hepatitis b, or hepatitis c; or stool antigen for h. pylori positive.",['4a'],0,
PMC3321505,S35,"Study design patients were randomly assigned, using a computer-generated randomization schedule, from a central location utilizing an interactive voice response system with blinded medication kit number allocation in a 2:1 ratio to identical-appearing tablets of hzt-501 (800 mg ibuprofen and 26.6 mg famotidine) or ibuprofen (800 mg) thrice daily for 24 weeks.","['8a', '9', '11b', '3a', '10']",0,
PMC3321505,S35," Scientific Study design patients were randomly assigned, using a computer degenerative change randomization Scheduled  from a Demetrin location utilizing an interactive vocal sound response system with blinded medication kit number allocation in a 2:1 ratio to identical-appearing tablets of hzt-501 (800 ibuprofen 800 mg and 26.6 mg Famotidina  Ibuprofen PMR (800 mg) thrice daily for 24 weeks.","['8a', '9', '11b', '3a', '10']",1,umls
PMC3321505,S35," scientific study design patients were randomly assigned, using a computer degenerative change randomization Scheduled  from a Demetrin location utilizing an interactive VOICE: GENERAL TERMS response system with blinded medication kit number allocation in a 2:1 ratio to identical-appearing tablets of hzt-501 (800 800 ibuprofen mg and 26.6 mg Famotidina  Ibuprofen PMR (800 mg) thrice daily for 24 weeks.","['8a', '9', '11b', '3a', '10']",1,umls
PMC3321505,S35," scientific studies design patients were randomly assigned, using a computer Degenerative randomization Scheduled  from a Demetrin location utilizing an interactive vocal sound response system with blinded medication kit number allocation in a 2:1 ratio to identical-appearing tablets of hzt-501 (800 Ibuprofen 800 MG and 26.6 mg Famotidina  Ibuprofene (800 mg) thrice daily for 24 weeks.","['8a', '9', '11b', '3a', '10']",1,umls
PMC3321505,S35," scientific study design patients were randomly assigned, using a computer degenerative change randomization Scheduled  from a Mono Demetrin location utilizing an interactive vocal sound response system with blinded medication kit number allocation in a 2:1 ratio to identical-appearing tablets of hzt-501 (800 ibuprofen 800 mg and 26.6 mg Famotidina  Ibuprophen (800 mg) thrice daily for 24 weeks.","['8a', '9', '11b', '3a', '10']",1,umls
PMC3321505,S36,"Study design patients, care providers, and all study personnel were blinded to the treatment.",['11a'],0,
PMC3321505,S37,Study design patients were stratified for two risk factors for ulcer development: concomitant use of low-dose aspirin (≤325 mg daily) and/or anticoagulant medication and history of gastric or duodenal ulcer.,"['3a', '8b']",0,
PMC3321505,S37, scientific studies design patients were stratified for two risk factors for ulcerating biological development  concomitant use of low confidentiality dose aspirin products (≤325 mg daily) and/or anticoagulant medication and free text HPI of gastro duodenal tumor ulcerating ,"['3a', '8b']",1,umls
PMC3321505,S38,"Study design in addition to the screening upper endoscopy at baseline, patients had endoscopy at weeks 8, 16, and 24 (or earlier if premature study termination) of study therapy.",['6a'],0,
PMC3321505,S39,"Study design the following medications were proscribed during the study: medications that may reduce ulcers (e.g., misoprostol, proton-pump inhibitors, and non-study h2ras), non-study nsaids other than low-dose aspirin taken for cardiovascular prophylaxis.",['5'],0,
PMC3321505,S40,"Study design in addition, antacids could not be taken for >3 days in any 2-week period; patients requiring further antacid therapy were to be discontinued from the trial.",['5'],0,
PMC3321505,S41,"Study design the study medication was dispensed in an 8-week supply at 0, 8, and 16 weeks.",['5'],0,
PMC3321505,S42,Study design compliance was determined by pill count of returned bottles of study medication.,['0'],0,
PMC3321505,S43,"Study design serum chemistries, complete blood count, and prothrombin time were performed at screening, week 8, week 16, and the final study visit (week 24 or earlier if early termination).",['0'],0,
PMC3321505,S44,Study design urinalysis was done at baseline and final visit.,['0'],0,
PMC3321505,S46,"End points and analysis the primary end point for reduce-1 was gastric ulcers identified at endoscopy during the 24-week study period, with three secondary end points: upper gi ulcers (gastric and duodenal), duodenal ulcers, and gi complications (bleeding, ulcer perforation, and gastric outlet obstruction due to ulcer).",['6a'],0,
PMC3321505,S47,"End points and analysis the primary end point for reduce-2 was upper gi (gastric or duodenal) ulcers identified at endoscopy during the 24-week study period, with three secondary end points: gastric ulcers, duodenal ulcers, and gi complications.",['6a'],0,
PMC3321505,S48,End points and analysis an endoscopic diagnosis of ulcer required unequivocal depth and diameter of ≥3 mm.,['6a'],0,
PMC3321505,S49,"End points and analysis the predefined primary population for analysis included all patients who were randomized, received a dose of study medication, and had at least one study-mandated follow-up endoscopy.",['0'],0,
PMC3321505,S50,End points and analysis a sample size for reduce-1 of 875 was calculated based on a 90% power to detect a difference of 6% vs. 14% in the incidence of gastric ulcers with a two-sided α of 0.05 and assuming a 15% drop-out rate.,['7a'],0,
PMC3321505,S51,End points and analysis a sample size for reduce-2 of 600 was calculated based on a 90% power to detect a difference of 6% vs. 16% in the incidence of upper gi ulcers with a two-sided α of 0.05 and assuming a 15% drop-out rate.,['7a'],0,
PMC3321505,S52,"End points and analysis statistical comparisons were predefined to be done with a fixed testing sequence (hierarchical) in the following order of primary followed by secondary end points: reduce-1: gastric ulcers, upper gi ulcers, duodenal ulcers, gi complications; reduce-2: upper gi ulcers, gastric ulcers, duodenal ulcers, gi complications.",['6a'],0,
PMC3321505,S53,"End points and analysis with this approach, the first null hypothesis that is accepted (i.e., p≥0.05) will cause immediate acceptance of all subsequent null hypotheses in the sequence (subsequent comparisons will be considered not significantly different and no statistical comparison will be performed).",['0'],0,
PMC3321505,S54,End points and analysis this approach also requires no α adjustment for multiple comparisons (14).,['0'],0,
PMC3321505,S55,End points and analysis the two different primary end points in the individual studies were chosen to address both the more clinically relevant end point of upper gi ulcers (gastric and/or duodenal) and the traditional us fda (food and drug administration) end point of gastric ulcers.,['0'],0,
PMC3321505,S56,"End points and analysis in clinical practice, physicians and patients are concerned about preventing ulcers, whether they are gastric or duodenal, and many clinical trials use this primary end point.",['0'],0,
PMC3321505,S57,"End points and analysis however, the fda generally has approved antisecretory medications for prevention of gastric ulcers (e.g., lansoprazole and esomeprazole).",['0'],0,
PMC3321505,S58,"End points and analysis these two trials were designed to be used for registration, and, in pretrial meetings, the fda agreed to the use of the different end points in the two trials.",['0'],0,
PMC3321505,S59,"End points and analysis comparison between treatment arms of the crude proportions of patients with ulcers at 24 weeks with a cochran–mantel–haenszel test stratified by the two randomization risk factor strata (use of low-dose aspirin and other anticoagulants, prior ulcer history) was specified as the primary statistical analysis at the time of sample size calculation and study initiation.",['12a'],0,
PMC3321505,S60,"End points and analysis before study termination and unblinding, the primary analysis was changed to a comparison between treatment arms of the life table estimates of the proportion of patients with ulcers at 24 weeks employing a modified χ2 using the sum of squares from the life table in the error term, with the comparison of crude proportions using the cochran–mantel–haenszel test maintained as a secondary analysis.",['6b'],0,
PMC3321505,S60,"End points and analysis before scientific study Determination Aspects and Subj Unblind Event  the Primary Tumor analysis was No Change to a comparison between Therapeutic Upper arm of the life table estimates of the proportion of patients with ulcerated at 24 weeks employs a modified χ2 using the sum of squares from the life table in the error term, with the comparison of crude proportions using the cochran–mantel–haenszel testings maintained as a metastasis tumor analysis.",['6b'],1,umls
PMC3321505,S60,"End points and analysis before Scientific Study Determination Aspects and Subj Unblind Event  the primary tumor analysis was No status change to a comparison between Therapy Proximal segment of free upper limb of the life table estimates of the proportion of patients with Ulcerated at 24 weeks employment in a modified χ2 using the sum of squares from the life table in the error term, with the comparison of crude proportions using the cochran–mantel–haenszel testing maintained as a metastatic tumor analysis.",['6b'],1,umls
PMC3321505,S60,"End points and analysis before scientific studies Determination Aspects and Treatment Decoding Documentation  the Primary Neoplasm analysis was No Change to a comparison between Therapies Structure of upper arm of the life table estimates of the proportion of patients with ulcerating at 24 weeks employs a modified χ2 using the sum of squares from the life table in the error term, with the comparison of crude proportions using the cochran–mantel–haenszel testings maintained as a secondary cancer analysis.",['6b'],1,umls
PMC3321505,S60,"End points and analysis before studies Determination Aspects and Code Break  the Primary Neoplasm analysis was unchanging to a comparison between method treatment Structure of upper arm of the life table estimates of the proportion of patients with Ulcerative lesion at 24 weeks in work a modified χ2 using the sum of squares from the life table in the error term, with the comparison of crude proportions using the cochran–mantel–haenszel tested maintained as a cancer secondary analysis.",['6b'],1,umls
PMC3321505,S60,"End points and analysis before scientific studies Determination Aspects and Subject Unblinding Event Record  the primary tumor analysis was Id status quo to a comparison between Therapeutic Procedures Upper arm of the life table estimates of the proportion of patients with ulcerated at 24 weeks employed a modified χ2 using the sum of squares from the life table in the error term, with the comparison of crude proportions using the cochran–mantel–haenszel testings maintained as a metastasis analysis.",['6b'],1,umls
PMC3321505,S60,"End points and analysis before study termination unblinding, the primary analysis was changed to a between arms of the table the proportion of patients with ulcers at 24 weeks employing χ2 using sum squares table in the error with the comparison of crude proportions using the cochran–mantel–haenszel test maintained as a secondary analysis.",['6b'],1,random deletion
PMC3321505,S60,"End points and analysis before study termination and unblinding, the primary analysis changed between treatment arms of the life table the patients with at 24 weeks employing a modified χ2 using the from the life table in the error with comparison the cochran–mantel–haenszel test maintained as a analysis.",['6b'],1,random deletion
PMC3321505,S60,"End points and analysis before studies Determination Aspects and Treatment Decoding Documentation  the primary tumors analysis was No status change to a comparison between Therapy upper arm of the life table estimates of the proportion of patients with ulceration at 24 weeks employed a modified χ2 using the sum of squares from the life table in the error term, with the comparison of crude proportions using the cochran–mantel–haenszel tested maintained as a metastasis tumor analysis.",['6b'],1,umls
PMC3321505,S60,"End points and analysis before scientific studies Determination Aspects and Subj Unblind Event  the Primary Tumor analysis was No status change to a comparison between therapeutics Upper arm structure of the life table estimates of the proportion of patients with Ulcerated at 24 weeks employment in a modified χ2 using the sum of squares from the life table in the error term, with the comparison of crude proportions using the cochran–mantel–haenszel testings maintained as a METASTASIS analysis.",['6b'],1,umls
PMC3321505,S60,"End points and analysis before studies Determination Aspects and Code Break  the primary tumor analysis was Id status quo to a comparison between Therapeutic Arm between shoulder and elbow of the life table estimates of the proportion of patients with Ulcerating at 24 weeks in work a modified χ2 using the sum of squares from the life table in the error term, with the comparison of crude proportions using the cochran–mantel–haenszel tested maintained as a secondaries analysis.",['6b'],1,umls
PMC3321505,S60,"End points and analysis before scientific studies Determination Aspects and Subject Unblinding Event  the primary tumors analysis was No status change to a comparison between Therapeutic proced Upper arm of the life table estimates of the proportion of patients with Ulceration at 24 weeks employs a modified χ2 using the sum of squares from the life table in the error term, with the comparison of crude proportions using the cochran–mantel–haenszel testing maintained as a tumour metastasis analysis.",['6b'],1,umls
PMC3321505,S61,End points and analysis numbers-needed-to-treat (nnts) and absolute risk reductions were calculated using crude proportions.,['0'],0,
PMC3321505,S62,"End points and analysis a pooled analysis of the patients in reduce-1 and -2 was prespecified, with the primary end point being upper gi ulcers, and the secondary end points being gastric ulcers and duodenal ulcers.",['6a'],0,
PMC3321505,S63,"End points and analysis the proportion of patients developing ulcers was also prespecified to be assessed in the following subgroups: use of low-dose aspirin and/or anticoagulants, prior ulcer history, age (≥65 vs. <65 years), gender, and race.",['0'],0,
PMC3321505,S64,"End points and analysis in addition, post hoc subgroup analysis included use of low-dose aspirin alone, and presence or absence of erosions at screening endoscopy.",['0'],0,
PMC3321505,S65,"End points and analysis for comparison of subgroups with <100 patients across the combined treatment arms, a fisher's exact test was used.",['12b'],0,
PMC3321505,S66,"End points and analysis the independent variables prior ulcer history, gender, age, low-dose aspirin use, baseline erosions, and therapy also were included in a proportional hazards model to determine the effect on the dependent variable of development of upper gi ulcer.",['12b'],0,
PMC3321505,S67,End points and analysis treatment-by-subgroup interaction was also assessed among these subgroups in the model.,['12b'],0,
PMC3321505,S68,"End points and analysis a post hoc fixed effect meta-analysis of the results of the two studies for end points of upper gi, gastric, and duodenal ulcers was also performed (review manager 5.1, cochrane collaboration, copenhagen, denmark).",['12a'],0,
PMC3321505,S69,End points and analysis statistical comparison between the study groups in the population of all patients randomized was also prespecified for common adverse events (occurring in >5% of patients) with a cochran–mantel–haenszel test.,['12b'],0,
PMC3321505,S70,"End points and analysis in addition, we prespecified comparison of the proportion of patients who reported any symptom consistent with dyspepsia (e.g., dyspepsia, upper abdominal pain or discomfort, epigastric pain or discomfort, stomach pain or discomfort; with and without nausea).",['12b'],0,
PMC3321505,S71,End points and analysis all study patients provided written informed consent and the study was approved by institutional review boards for all participating centers.,['0'],0,
PMC3348565,S100,Statistical analysis for our intention-to-treat analysis we included all children randomly assigned to our study groups.,['0'],0,
PMC3348565,S101,Statistical analysis for our per-protocol analysis we included children who in both groups received all doses with an interval between the doses of 60 and 120 days and had not violated the randomisation codes.,['0'],0,
PMC3348565,S102,Statistical analysis we analysed the repeat episodes accounting for clustering within individuals.,['0'],0,
PMC3348565,S103,Statistical analysis we made initial comparisons of time-to-an-episode between the two groups with log-rank tests and kaplan–meier plots.,['12a'],0,
PMC3348565,S104,Statistical analysis we estimated the incidence rate ratio (rr) for the episodes of pneumonia with cox proportional hazard models.,['12a'],0,
PMC3348565,S105,Statistical analysis we assessed violation of the proportionality assumption with schoenfeld residuals.,['12a'],0,
PMC3348565,S106,"Statistical analysis this study is registered with clinicaltrials.gov, number nct00548379.",['0'],0,
PMC3348565,S108,"Role of the funding source the sponsor of the study had no role in study design, data collection, data analysis, data interpretation, or writing of the report.",['0'],0,
PMC3348565,S109,Role of the funding source the corresponding author had full access to all the data in the study and had final responsibility for the decision to submit for publication.,['0'],0,
PMC3348565,S49,"Participants between nov 4 and dec 4, 2008, we did a community based randomised placebo-controlled superiority trial in kabul, afghanistan, within the catchment area of the maiwand teaching hospital, which serves an inner-city population.","['3a', '4b']",0,
PMC3348565,S49," Participant [Identifier] between nov 4 and dec 4, 2008, we did a community based randomised Sham Treatment Under Control superiority Cardiac Atrium in kabul, afghanistan, within the catchment area of the maiwand teaching Patient in hospital  which serves an inner-city population.","['3a', '4b']",1,umls
PMC3348565,S50,"Participants follow up ended in may, 2009.",['0'],0,
PMC3348565,S51,Participants the children we enrolled into our study largely came from five of the 18 socioeconomically deprived inner-city districts.,['4b'],0,
PMC3348565,S51, Participant ID:ID:Pt:^Patient:Nom the children we Study Subject Enrolled into our scientific studies largely came from five of the 18 socioeconomically deprived inner-city districts.,['4b'],1,umls
PMC3348565,S52,"Participants we identified households with young children with detailed maps and advice from staff of the agha khan trust for culture, a non-governmental organisation working in the region.",['0'],0,
PMC3348565,S53,"Participants furthermore, the study field-supervisors mapped the region independently to verify the accuracy of the maps of the agha khan trust for culture, and during recruitment they visited every house in the mapped region to identify families with young children.",['0'],0,
PMC3348565,S54,Participants 20 pairs of female fieldworkers visited every home starting from streets closest to the hospital and radiating out until we reached our required sample size.,['0'],0,
PMC3348565,S55,Participants those homes where the carer or infant was absent were revisited again within 4 weeks of the recruitment period.,['0'],0,
PMC3348565,S56,Participants our inclusion criteria were infants aged 1–11 months and living in our study region.,['4a'],0,
PMC3348565,S57,"Participants our exclusion criteria were families expecting to move to another town within 18 months, diagnosis of rickets or treatment with vitamin d in the previous 3 months, and clinical diagnosis of kwashiorkor or marasmus.",['4a'],0,
PMC3348565,S58,"Participants the fieldworkers obtained written informed consent from the mother, father, or another senior family member before recruitment; allocated the unique identification number (sequentially); and gave the first dose of vitamin d3 or placebo.","['5', '10']",0,
PMC3348565,S59,Participants children with vomiting were excluded temporarily and enrolled 2 weeks later after recovery.,['4a'],0,
PMC3348565,S60,Participants thumbprint or signature consent was obtained from the child's parents (mother and father if in kabul or another family member responsible for the child) at home if the child met our study criteria and after either the parent read the dari consent form or it was explained to him or her by the fieldworker.,['0'],0,
PMC3348565,S61,"Participants our study was approved by the ethics and review board of the ministry of public health of afghanistan (reference 422328; issued may 12, 2007) and the ethics committee of the london school of hygiene and tropical medicine (application number 5117; issued may 29, 2008).",['0'],0,
PMC3348565,S63,"Randomisation and masking an independent statistician (shabbar jaffar, london school of hygiene and tropical medicine, london, uk) randomised unique identification numbers individually in fixed blocks of 20 to the vitamin d3 or placebo group by use of a random number generator with the sas routine.","['8a', '8b', '10']",0,
PMC3348565,S63,"Randomisation and masking an Independent for Transfer statistician (shabbar jaffar, london school of Usually Need Help from Another Person for Hygiene and tropical Pharmaceutic Preparations  london, uk) randomised unique identification numbers individually in fixed occluded of 20 to the cholecalciferol or PLCB group by use of a random number Generator Dosage Form with the sas routine.","['8a', '8b', '10']",1,umls
PMC3348565,S63,"Randomisation and masking an Independent for Transfer statistician (shabbar jaffar, london school of Usually Need Help from Another Person for Hygiene and tropical Pharmaceutic Preparations  london, uk) randomised unique identification numbers individually in fixed OBSTRUCTIONS of 20 to the cholecalciferol or sham therapy group by use of a random number Generator Dose Form with the sas routine.","['8a', '8b', '10']",1,umls
PMC3348565,S64,"Randomisation and masking by use of the randomisation list, a pharmacist in the department of pharmacy, aga khan university hospital, karachi prepared 100 000 iu (2·5 mg) of vitamin d3 (cholecalciferol) in olive oil (sinochem ningbo laboratory, china) or placebo (olive oil) in sealed 2 ml plastic syringes labelled with the unique identification numbers.",['9'],0,
PMC3348565,S64,"Randomisation and masking by use of the randomisation list, a pharmacist in the department of Pharmacy domain  aga khan university Patient in hospital  karachi Pre Par 100 000 iu (2·5 mg) of calciferol  Vitamin D3  in olivary body oil ingredients (sinochem ningbo laboratory, Regio mentalis  or sham treatment  olivary body oil ingredients  in sealed 2 ml plastic Injection syringe labelled with the unique identification numbers.",['9'],1,umls
PMC3348565,S65,"Randomisation and masking the vitamin d3 and the placebo were the same colour (pale yellow), taste, and quantity (0·5 ml) and therefore the study staff and the families did not know to which group the children were assigned.","['11a', '11b']",0,
PMC3348565,S65,"Randomisation and masking the vitamin d 3 and the PLCB were the same colour  Pale complexion yellow), taste, and quantity (0·5 ml) and therefore the scientific study staff and the families did not know to which group the children were assigned.","['11a', '11b']",1,umls
